salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
9804,3757728702,,60000.0,,YEARLY,USD,BASE_SALARY
9805,3749373912,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
9806,3757479680,1839.0,,1690.0,WEEKLY,USD,BASE_SALARY
9807,3757478692,1839.0,,1690.0,WEEKLY,USD,BASE_SALARY
9808,3755587457,25.66,,22.78,HOURLY,USD,BASE_SALARY
9809,3749362850,,51468.76,,YEARLY,USD,BASE_SALARY
9810,3757710049,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
9811,3757709103,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
9812,3560216188,,22.0,,HOURLY,USD,BASE_SALARY
9813,3757474026,35.0,,30.0,HOURLY,USD,BASE_SALARY
9814,3757730246,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
9815,3757465587,55000.0,,52000.0,YEARLY,USD,BASE_SALARY
9816,3749373348,18.0,,17.99,HOURLY,USD,BASE_SALARY
9817,3749373926,218400.0,,117600.0,YEARLY,USD,BASE_SALARY
9818,3757483261,194500.0,,139500.0,YEARLY,USD,BASE_SALARY
9819,3757741057,32.42,,31.32,HOURLY,USD,BASE_SALARY
9820,3755597085,,15.75,,HOURLY,USD,BASE_SALARY
9821,3757457581,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
9822,3755556471,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
9823,3757499908,19.0,,14.5,HOURLY,USD,BASE_SALARY
9824,3755592547,,80.0,,HOURLY,USD,BASE_SALARY
9825,3749359160,228000.0,,99500.0,YEARLY,USD,BASE_SALARY
9826,3755572819,33.25,,31.55,YEARLY,USD,BASE_SALARY
9827,3755579545,145000.0,,130000.0,YEARLY,USD,BASE_SALARY
9828,3756118118,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
9829,3749372773,172300.0,,112600.0,YEARLY,USD,BASE_SALARY
9830,3757483746,19.0,,16.65,HOURLY,USD,BASE_SALARY
9831,3756110222,235000.0,,157000.0,YEARLY,USD,BASE_SALARY
9832,3757727350,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
9833,3757445769,108000.0,,80000.0,YEARLY,USD,BASE_SALARY
9834,3757490238,,47.0,,HOURLY,USD,BASE_SALARY
9835,3755581849,97567.0,,78848.0,YEARLY,USD,BASE_SALARY
9836,3757495026,100500.0,,60300.0,YEARLY,USD,BASE_SALARY
9837,3755590555,,125000.0,,YEARLY,USD,BASE_SALARY
9838,3757734914,,22.0,,HOURLY,USD,BASE_SALARY
9839,3757749376,325000.0,,215000.0,YEARLY,USD,BASE_SALARY
9840,3757494719,83375.0,,51000.0,YEARLY,USD,BASE_SALARY
9841,3749354553,2751.0,,2533.0,MONTHLY,USD,BASE_SALARY
9842,3757749145,340000.0,,320000.0,YEARLY,USD,BASE_SALARY
9843,3757721752,110000.0,,81700.0,YEARLY,USD,BASE_SALARY
9844,3755592564,19.8,,17.8,HOURLY,USD,BASE_SALARY
9845,3755588980,,32.0,,HOURLY,USD,BASE_SALARY
9846,3757731790,,26.14,,HOURLY,USD,BASE_SALARY
9847,3749360233,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
9848,3755552601,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
9849,3755587145,,70000.0,,YEARLY,USD,BASE_SALARY
9850,3757730951,,20.0,,HOURLY,USD,BASE_SALARY
9851,3757726628,120000.0,,75000.0,YEARLY,USD,BASE_SALARY
9852,3755575585,136.0,,90.0,YEARLY,USD,BASE_SALARY
9853,3757490444,120890.0,,84400.0,YEARLY,USD,BASE_SALARY
9854,3757747521,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
9855,3757734612,,70000.0,,YEARLY,USD,BASE_SALARY
9856,3757490058,42.0,,40.0,HOURLY,USD,BASE_SALARY
9857,3749364244,,18.5,,HOURLY,USD,BASE_SALARY
9858,3749354276,23.5,,17.0,HOURLY,USD,BASE_SALARY
9859,3757489342,,46.0,,HOURLY,USD,BASE_SALARY
9860,3757740291,5744.0,,3534.0,MONTHLY,USD,BASE_SALARY
9861,3749365425,27.0,,20.0,HOURLY,USD,BASE_SALARY
9862,3756107353,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
9863,3749360315,24.29,,21.16,HOURLY,USD,BASE_SALARY
9864,3749373359,,10000.0,,YEARLY,USD,BASE_SALARY
9865,3757701775,128000.0,,81500.0,YEARLY,USD,BASE_SALARY
9866,3757485563,32.69,,25.77,HOURLY,USD,BASE_SALARY
9867,3757436761,90000.0,,50000.0,YEARLY,USD,BASE_SALARY
9868,3757743981,150000.0,,80000.0,YEARLY,USD,BASE_SALARY
9869,3749356869,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
9870,3756113730,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
9871,3756108886,,19.0,,HOURLY,USD,BASE_SALARY
9872,3757479261,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
9873,3756107978,194000.0,,67000.0,YEARLY,USD,BASE_SALARY
9874,3749350046,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
9875,3757462152,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
9876,3757475717,1628.0,,1479.0,WEEKLY,USD,BASE_SALARY
9877,3749366190,,26.0,,HOURLY,USD,BASE_SALARY
9878,3755579638,70000.0,,55000.0,YEARLY,USD,BASE_SALARY
9879,3756109146,15.0,,14.0,HOURLY,USD,BASE_SALARY
9880,3755591504,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
9881,3757464828,60.0,,37.0,HOURLY,USD,BASE_SALARY
9882,3757471247,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
9883,3757729212,24.0,,22.0,HOURLY,USD,BASE_SALARY
9884,3756104834,400000.0,,64400.0,YEARLY,USD,BASE_SALARY
9885,3757732834,101000.0,,63000.0,YEARLY,USD,BASE_SALARY
9886,3756114064,25.94,,17.29,HOURLY,USD,BASE_SALARY
9887,3757452526,115000.0,,110000.0,YEARLY,USD,BASE_SALARY
9888,3757740572,15.0,,12.0,HOURLY,USD,BASE_SALARY
9889,3755590004,210000.0,,180000.0,YEARLY,USD,BASE_SALARY
9890,3757494098,29.21,,21.64,HOURLY,USD,BASE_SALARY
9891,3757731128,,15.05,,HOURLY,USD,BASE_SALARY
9892,3757464414,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
9893,3757498213,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
9894,3756111211,259000.0,,144000.0,YEARLY,USD,BASE_SALARY
9895,3757727912,140000.0,,95000.0,YEARLY,USD,BASE_SALARY
9896,3757453419,175000.0,,125000.0,YEARLY,USD,BASE_SALARY
9897,3757488171,147000.0,,139000.0,YEARLY,USD,BASE_SALARY
9898,3756108091,48.0,,45.0,HOURLY,USD,BASE_SALARY
9899,3757744450,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
9900,3749376689,72476.0,,54699.0,YEARLY,USD,BASE_SALARY
9901,3756100043,50000.0,,44000.0,YEARLY,USD,BASE_SALARY
9902,3757483762,17.0,,16.0,HOURLY,USD,BASE_SALARY
9903,3757745755,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
9904,3756117186,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
9905,3756778286,20.5,,18.0,HOURLY,USD,BASE_SALARY
9906,3756111632,60.0,,55.0,HOURLY,USD,BASE_SALARY
9907,1545216695,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
9908,3749359487,,20.0,,HOURLY,USD,BASE_SALARY
9909,3757736390,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
9910,3757489456,17.5,,15.51,HOURLY,USD,BASE_SALARY
9911,3757736669,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
9912,3749376696,234300.0,,96900.0,YEARLY,USD,BASE_SALARY
9913,3757730853,81600.0,,52000.0,YEARLY,USD,BASE_SALARY
9914,3757475554,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
9915,3755575797,200000.0,,1000.0,YEARLY,USD,BASE_SALARY
9916,3757485744,,53.0,,HOURLY,USD,BASE_SALARY
9917,3757459778,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
9918,3757462881,,23.0,,HOURLY,USD,BASE_SALARY
9919,3749358474,17.0,,15.75,HOURLY,USD,BASE_SALARY
9920,3749358071,,31.0,,HOURLY,USD,BASE_SALARY
9921,3756112974,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
9922,3757495841,25.0,,17.0,HOURLY,USD,BASE_SALARY
9923,3757495857,161000.0,,133000.0,YEARLY,USD,BASE_SALARY
9924,3755596269,48.0,,40.0,HOURLY,USD,BASE_SALARY
9925,3756111938,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
9926,3755584210,250000.0,,225000.0,YEARLY,USD,BASE_SALARY
9927,3755581517,131830.4,,109096.0,YEARLY,USD,BASE_SALARY
9928,3755578257,,53.0,,HOURLY,USD,BASE_SALARY
9929,3757483871,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
9930,3757463978,225000.0,,125000.0,YEARLY,USD,BASE_SALARY
9931,3756100828,65.0,,57.0,HOURLY,USD,BASE_SALARY
9932,3756109314,275000.0,,200000.0,YEARLY,USD,BASE_SALARY
9933,3757747189,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
9934,3757716899,82261.0,,44294.0,YEARLY,USD,BASE_SALARY
9935,3757742365,8022.0,,4578.0,MONTHLY,USD,BASE_SALARY
9936,3755592060,39.05,,26.0,HOURLY,USD,BASE_SALARY
9937,3757743330,,17.5,,HOURLY,USD,BASE_SALARY
9938,3757484979,25.0,,22.59,HOURLY,USD,BASE_SALARY
9939,3757737142,88000.0,,60000.0,YEARLY,USD,BASE_SALARY
9940,3757489301,,43.0,,HOURLY,USD,BASE_SALARY
9941,3755576623,37.0,,35.0,HOURLY,USD,BASE_SALARY
9942,3755596014,,53.0,,HOURLY,USD,BASE_SALARY
9943,3755581523,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
9944,3749372932,221000.0,,119000.0,YEARLY,USD,BASE_SALARY
9945,3757491252,,16.5,,HOURLY,USD,BASE_SALARY
9946,3756114342,,31320.0,,YEARLY,USD,BASE_SALARY
9947,3756107926,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
9948,3757735758,66500.0,,60000.0,YEARLY,USD,BASE_SALARY
9949,3755597071,,17.0,,HOURLY,USD,BASE_SALARY
9950,3755592298,,50.0,,HOURLY,USD,BASE_SALARY
9951,3757470009,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
9952,3757486659,,85000.0,,YEARLY,USD,BASE_SALARY
9953,3757497616,79000.0,,65000.0,YEARLY,USD,BASE_SALARY
9954,3757743560,,65.0,,HOURLY,USD,BASE_SALARY
9955,3757722663,28.0,,23.0,HOURLY,USD,BASE_SALARY
9956,3757486749,,2842.0,,MONTHLY,USD,BASE_SALARY
9957,3756110148,91300.0,,68500.0,YEARLY,USD,BASE_SALARY
9958,3757729861,23.12,,21.31,HOURLY,USD,BASE_SALARY
9959,3757748149,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
9960,3749352917,,31.0,,HOURLY,USD,BASE_SALARY
9961,3749365932,21.0,,20.0,HOURLY,USD,BASE_SALARY
9962,3755585644,90000.0,,67000.0,YEARLY,USD,BASE_SALARY
9963,3755594548,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
9964,3756107890,,27.0,,HOURLY,USD,BASE_SALARY
9965,3755586660,,15.0,,HOURLY,USD,BASE_SALARY
9966,3757710002,70000.0,,65000.0,YEARLY,USD,BASE_SALARY
9967,3757461768,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
9968,3757495489,59000.0,,49000.0,YEARLY,USD,BASE_SALARY
9969,3755594685,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
9970,3757749423,120600.0,,67600.0,YEARLY,USD,BASE_SALARY
9971,3749353999,113900.0,,86800.0,YEARLY,USD,BASE_SALARY
9972,3730451690,,22.69,,HOURLY,USD,BASE_SALARY
9973,3755575313,115470.0,,87977.0,YEARLY,USD,BASE_SALARY
9974,3749365887,,21.0,,HOURLY,USD,BASE_SALARY
9975,3757736580,,70000.0,,YEARLY,USD,BASE_SALARY
9976,3757451119,177500.0,,135000.0,YEARLY,USD,BASE_SALARY
9977,3757492273,109000.0,,87200.0,YEARLY,USD,BASE_SALARY
9978,3757464654,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
9979,3757498061,125000.0,,80000.0,YEARLY,USD,BASE_SALARY
9980,3757469090,244000.0,,162000.0,YEARLY,USD,BASE_SALARY
9981,3755576946,,2500.0,,MONTHLY,USD,BASE_SALARY
9982,3755582346,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
9983,3757744847,,500.0,,MONTHLY,USD,BASE_SALARY
9984,3757730766,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
9985,3756101435,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
9986,3757703963,30.0,,25.0,HOURLY,USD,BASE_SALARY
9987,3749352915,,17.0,,HOURLY,USD,BASE_SALARY
9988,3755596271,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
9989,3749352033,,76.0,,HOURLY,USD,BASE_SALARY
9990,3749346840,74200.0,,51900.0,YEARLY,USD,BASE_SALARY
9991,3757745626,60.0,,50.0,HOURLY,USD,BASE_SALARY
9992,3757724737,129452.0,,100292.0,YEARLY,USD,BASE_SALARY
9993,3757435944,60000.0,,54000.0,YEARLY,USD,BASE_SALARY
9994,3757468437,122500.0,,92500.0,YEARLY,USD,BASE_SALARY
9995,3756108657,130000.0,,93600.0,YEARLY,USD,BASE_SALARY
9996,3756793934,,20.0,,HOURLY,USD,BASE_SALARY
9997,3757471200,200000.0,,120000.0,YEARLY,USD,BASE_SALARY
9998,3757495185,,16.5,,HOURLY,USD,BASE_SALARY
9999,3755590527,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
10000,3757728449,,20.95,,HOURLY,USD,BASE_SALARY
10001,3757449615,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
10002,3757496542,,19.86,,HOURLY,USD,BASE_SALARY
10003,3757706073,26.72,,18.72,HOURLY,USD,BASE_SALARY
10004,3755589805,50000.0,,10000.0,YEARLY,USD,BASE_SALARY
10005,3749373921,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
10006,3757490261,,19.61,,HOURLY,USD,BASE_SALARY
10007,3755591531,,77.0,,HOURLY,USD,BASE_SALARY
10008,3757492912,98300.0,,72700.0,YEARLY,USD,BASE_SALARY
10009,3749373687,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
10010,3749351237,60.0,,40.0,HOURLY,USD,BASE_SALARY
10011,3757498281,28.75,,21.56,HOURLY,USD,BASE_SALARY
10012,3757750202,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
10013,3757750013,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
10014,3757731678,165000.0,,120000.0,YEARLY,USD,BASE_SALARY
10015,3757445708,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
10016,3755592406,23.0,,21.0,HOURLY,USD,BASE_SALARY
10017,3757476586,30.5,,21.0,HOURLY,USD,BASE_SALARY
10018,3757492808,98.0,,85.0,HOURLY,USD,BASE_SALARY
10019,3757716866,125000.0,,60000.0,YEARLY,USD,BASE_SALARY
10020,3757731369,142000.0,,115000.0,YEARLY,USD,BASE_SALARY
10021,3757737136,,21.0,,HOURLY,USD,BASE_SALARY
10022,3757723193,127900.0,,92900.0,YEARLY,USD,BASE_SALARY
10023,3757446978,35.0,,30.0,HOURLY,USD,BASE_SALARY
10024,3756112931,,17.5,,HOURLY,USD,BASE_SALARY
10025,3757726938,135000.0,,115000.0,YEARLY,USD,BASE_SALARY
10026,3749353490,31.13,,23.56,HOURLY,USD,BASE_SALARY
10027,3749347475,120000.0,,105000.0,YEARLY,USD,BASE_SALARY
10028,3757496018,,4000.0,,MONTHLY,USD,BASE_SALARY
10029,3755583591,48.0,,42.0,HOURLY,USD,BASE_SALARY
10030,3749360347,,65000.0,,YEARLY,USD,BASE_SALARY
10031,3757706048,25.0,,20.0,HOURLY,USD,BASE_SALARY
10032,3757459733,110000.0,,85000.0,YEARLY,USD,BASE_SALARY
10033,3757745967,15.0,,14.0,HOURLY,USD,BASE_SALARY
10034,3749374515,,17.55,,HOURLY,USD,BASE_SALARY
10035,3757481863,33.0,,25.0,HOURLY,USD,BASE_SALARY
10036,3757461182,43.29,,36.79,HOURLY,USD,BASE_SALARY
10037,3757490952,,21.85,,HOURLY,USD,BASE_SALARY
10038,3757740740,107000.0,,70000.0,YEARLY,USD,BASE_SALARY
10039,3756113563,,75.0,,HOURLY,USD,BASE_SALARY
10040,3757725626,24.0,,22.0,HOURLY,USD,BASE_SALARY
10041,3757488691,,24.0,,HOURLY,USD,BASE_SALARY
10042,3749354179,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
10043,3757702038,24.0,,20.0,HOURLY,USD,BASE_SALARY
10044,3755597480,144600.0,,96400.0,YEARLY,USD,BASE_SALARY
10045,3757719906,126525.0,,75915.0,YEARLY,USD,BASE_SALARY
10046,3756117068,,17.0,,HOURLY,USD,BASE_SALARY
10047,3757729202,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
10048,3749365260,22.2,,16.45,HOURLY,USD,BASE_SALARY
10049,3757456875,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
10050,3749350946,6907.0,,5518.0,MONTHLY,USD,BASE_SALARY
10051,3756109992,239400.0,,149800.0,YEARLY,USD,BASE_SALARY
10052,3757478695,,65000.0,,YEARLY,USD,BASE_SALARY
10053,3755574056,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
10054,3757737925,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
10055,3756104036,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
10056,3756113580,,22.0,,HOURLY,USD,BASE_SALARY
10057,3755573465,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
10058,3757494994,393750.0,,225000.0,YEARLY,USD,BASE_SALARY
10059,3757496514,234650.0,,126350.0,YEARLY,USD,BASE_SALARY
10060,3757731544,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
10061,3755588158,,0.0,,YEARLY,USD,BASE_SALARY
10062,3757487766,,2000.0,,MONTHLY,USD,BASE_SALARY
10063,3757485717,96349.0,,65484.0,YEARLY,USD,BASE_SALARY
10064,3756104937,60.0,,50.0,HOURLY,USD,BASE_SALARY
10065,3755567977,58.0,,55.0,HOURLY,USD,BASE_SALARY
10066,3757493232,140000.0,,93000.0,YEARLY,USD,BASE_SALARY
10067,3756113598,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
10068,3757745970,35.0,,25.0,HOURLY,USD,BASE_SALARY
10069,3756117084,,25.5,,HOURLY,USD,BASE_SALARY
10070,3755590361,,15.0,,HOURLY,USD,BASE_SALARY
10071,3757460892,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
10072,3755590968,,120000.0,,YEARLY,USD,BASE_SALARY
10073,3749385646,,19.0,,HOURLY,USD,BASE_SALARY
10074,3757479003,,14.5,,HOURLY,USD,BASE_SALARY
10075,3757483248,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
10076,3756107791,25.94,,17.29,HOURLY,USD,BASE_SALARY
10077,3757743947,19.0,,17.0,HOURLY,USD,BASE_SALARY
10078,3757414628,199500.0,,110500.0,YEARLY,USD,BASE_SALARY
10079,3755573826,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
10080,3757724408,19.0,,17.0,HOURLY,USD,BASE_SALARY
10081,3755561766,102000.0,,71000.0,YEARLY,USD,BASE_SALARY
10082,3757484133,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
10083,3749346624,,40000.0,,YEARLY,USD,BASE_SALARY
10084,3757474098,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
10085,3757745980,118752.0,,84396.0,YEARLY,USD,BASE_SALARY
10086,3757728227,14.0,,12.0,HOURLY,USD,BASE_SALARY
10087,3757741322,22.0,,19.0,HOURLY,USD,BASE_SALARY
10088,3757492041,200000.0,,133360.0,YEARLY,USD,BASE_SALARY
10089,3757730104,,14.5,,HOURLY,USD,BASE_SALARY
10090,3755597396,81000.0,,55000.0,YEARLY,USD,BASE_SALARY
10091,3757703527,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
10092,3757725495,,96000.0,,YEARLY,USD,BASE_SALARY
10093,3755585024,,300000.0,,YEARLY,USD,BASE_SALARY
10094,3755590824,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
10095,3757750694,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
10096,3749348980,120000.0,,64480.0,YEARLY,USD,BASE_SALARY
10097,3755592386,148000.0,,99000.0,YEARLY,USD,BASE_SALARY
10098,3757445995,85.0,,80.0,HOURLY,USD,BASE_SALARY
10099,3757458815,,17.0,,HOURLY,USD,BASE_SALARY
10100,3756114919,22.0,,19.0,HOURLY,USD,BASE_SALARY
10101,3756107595,92170.0,,53175.0,YEARLY,USD,BASE_SALARY
10102,3757750339,47.36,,27.07,HOURLY,USD,BASE_SALARY
10103,3757461848,,22.25,,HOURLY,USD,BASE_SALARY
10104,3757468347,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
10105,3756110410,139400.0,,81800.0,YEARLY,USD,BASE_SALARY
10106,3749376663,28.85,,17.31,HOURLY,USD,BASE_SALARY
10107,3749347237,95.0,,90.25,HOURLY,USD,BASE_SALARY
10108,3749358000,39.0,,20.0,HOURLY,USD,BASE_SALARY
10109,3749349202,23.0,,17.55,HOURLY,USD,BASE_SALARY
10110,3756100906,133000.0,,83000.0,YEARLY,USD,BASE_SALARY
10111,3755587996,,85000.0,,YEARLY,USD,BASE_SALARY
10112,3757731870,168000.0,,128000.0,YEARLY,USD,BASE_SALARY
10113,3749377399,222200.0,,136000.0,YEARLY,USD,BASE_SALARY
10114,3755585821,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
10115,3755589043,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
10116,3749347509,100225.0,,82981.0,YEARLY,USD,BASE_SALARY
10117,3755581221,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
10118,3757708949,350000.0,,225000.0,YEARLY,USD,BASE_SALARY
10119,3755599692,,16.5,,HOURLY,USD,BASE_SALARY
10120,3756107307,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
10121,3755590218,,55000.0,,YEARLY,USD,BASE_SALARY
10122,3757727662,,67000.0,,YEARLY,USD,BASE_SALARY
10123,1689807847,20.0,,16.0,HOURLY,USD,BASE_SALARY
10124,3749350212,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
10125,3755591152,115000.0,,85000.0,YEARLY,USD,BASE_SALARY
10126,3749354203,96000.0,,71000.0,YEARLY,USD,BASE_SALARY
10127,3756113308,,20.0,,HOURLY,USD,BASE_SALARY
10128,3749350107,46000.0,,40000.0,YEARLY,USD,BASE_SALARY
10129,3756120227,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
10130,3755591068,,120000.0,,YEARLY,USD,BASE_SALARY
10131,3755588841,57.0,,57.0,HOURLY,USD,BASE_SALARY
10132,3757735233,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
10133,3757717143,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
10134,3757729290,28.85,,18.03,HOURLY,USD,BASE_SALARY
10135,3755593399,68200.0,,45500.0,YEARLY,USD,BASE_SALARY
10136,3757466480,18.0,,16.0,HOURLY,USD,BASE_SALARY
10137,3757462244,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
10138,3757492846,,20.0,,HOURLY,USD,BASE_SALARY
10139,3731772191,,22.9,,HOURLY,USD,BASE_SALARY
10140,3757472494,21.0,,15.0,HOURLY,USD,BASE_SALARY
10141,3755595090,61.5,,41.0,HOURLY,USD,BASE_SALARY
10142,3756116287,200000.0,,60000.0,YEARLY,USD,BASE_SALARY
10143,3757740012,220000.0,,200000.0,YEARLY,USD,BASE_SALARY
10144,3757742620,,16.5,,HOURLY,USD,BASE_SALARY
10145,3755581227,218680.0,,168980.0,YEARLY,USD,BASE_SALARY
10146,3757724824,127000.0,,86000.0,YEARLY,USD,BASE_SALARY
10147,3756103633,,75000.0,,YEARLY,USD,BASE_SALARY
10148,3755587149,,70000.0,,YEARLY,USD,BASE_SALARY
10149,3757483752,,56.0,,HOURLY,USD,BASE_SALARY
10150,3756107497,82000.0,,65600.0,YEARLY,USD,BASE_SALARY
10151,3757488740,,55000.0,,YEARLY,USD,BASE_SALARY
10152,3755580563,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
10153,3757739384,145000.0,,110000.0,YEARLY,USD,BASE_SALARY
10154,3756109768,212000.0,,93300.0,YEARLY,USD,BASE_SALARY
10155,3755593132,,65000.0,,YEARLY,USD,BASE_SALARY
10156,3744959046,30.0,,27.0,HOURLY,USD,BASE_SALARY
10157,3757493936,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
10158,3757459158,165000.0,,130000.0,YEARLY,USD,BASE_SALARY
10159,3757469321,,39.5,,HOURLY,USD,BASE_SALARY
10160,3757737770,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
10161,3749360317,21.0,,18.0,HOURLY,USD,BASE_SALARY
10162,3757736075,500000.0,,200000.0,YEARLY,USD,BASE_SALARY
10163,3757460219,2623.0,,2444.0,WEEKLY,USD,BASE_SALARY
10164,3757739289,32.0,,30.0,HOURLY,USD,BASE_SALARY
10165,3756114568,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
10166,3749357075,,30.0,,HOURLY,USD,BASE_SALARY
10167,3757745725,,46.0,,HOURLY,USD,BASE_SALARY
10168,3757498001,102000.0,,70000.0,YEARLY,USD,BASE_SALARY
10169,3757485672,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
10170,3749346343,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
10171,3757745612,215000.0,,50000.0,YEARLY,USD,BASE_SALARY
10172,3757746399,230000.0,,200000.0,YEARLY,USD,BASE_SALARY
10173,3756115284,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
10174,3756118076,,94000.0,,YEARLY,USD,BASE_SALARY
10175,3757470003,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
10176,3756131161,18.0,,17.0,HOURLY,USD,BASE_SALARY
10177,3749375889,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
10178,3755592393,23.0,,18.0,HOURLY,USD,BASE_SALARY
10179,3755588344,29.0,,25.0,HOURLY,USD,BASE_SALARY
10180,3756901813,75000.0,,72000.0,YEARLY,USD,BASE_SALARY
10181,3749351537,,50000.0,,YEARLY,USD,BASE_SALARY
10182,3757498013,121000.0,,93000.0,YEARLY,USD,BASE_SALARY
10183,3757497178,19.36,,12.64,HOURLY,USD,BASE_SALARY
10184,3755588832,22.0,,19.3,HOURLY,USD,BASE_SALARY
10185,3756110964,102.0,,89.0,HOURLY,USD,BASE_SALARY
10186,3755579711,64.0,,60.0,HOURLY,USD,BASE_SALARY
10187,3757734637,345000.0,,250000.0,YEARLY,USD,BASE_SALARY
10188,3755590567,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
10189,3757740418,51.0,,48.0,HOURLY,USD,BASE_SALARY
10190,3757739101,40160.0,,35360.0,YEARLY,USD,BASE_SALARY
10191,3757486590,54000.0,,52000.0,YEARLY,USD,BASE_SALARY
10192,3756106033,23.04,,16.08,HOURLY,USD,BASE_SALARY
10193,3749345678,268400.0,,137300.0,YEARLY,USD,BASE_SALARY
10194,3757490859,201000.0,,81000.0,YEARLY,USD,BASE_SALARY
10195,3756105329,63300.0,,54500.0,YEARLY,USD,BASE_SALARY
10196,3757704419,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
