code_module,code_presentation,id_student,date_registration,date_unregistration
BBB,2014J,493763,-86.0,111.0
BBB,2014J,494212,-25.0,137.0
BBB,2014J,495239,-36.0,
BBB,2014J,495489,-21.0,
BBB,2014J,495522,-122.0,147.0
BBB,2014J,495786,-114.0,
BBB,2014J,496373,-80.0,-9.0
BBB,2014J,496381,-63.0,
BBB,2014J,497074,-51.0,
BBB,2014J,497084,-37.0,
BBB,2014J,498841,-25.0,
BBB,2014J,499790,-30.0,
BBB,2014J,499819,-52.0,
BBB,2014J,500502,-70.0,
BBB,2014J,501414,-114.0,-39.0
BBB,2014J,502767,-72.0,
BBB,2014J,503159,-149.0,12.0
BBB,2014J,503663,-20.0,12.0
BBB,2014J,504066,-41.0,-9.0
BBB,2014J,504597,-31.0,
BBB,2014J,505595,-45.0,163.0
BBB,2014J,505692,-41.0,-29.0
BBB,2014J,505871,-109.0,
BBB,2014J,505878,-37.0,
BBB,2014J,506020,-43.0,
BBB,2014J,506219,-45.0,
BBB,2014J,506679,-31.0,12.0
BBB,2014J,507014,-160.0,
BBB,2014J,507149,-100.0,
BBB,2014J,507386,-22.0,
BBB,2014J,507783,-32.0,
BBB,2014J,508431,-35.0,12.0
BBB,2014J,509466,-109.0,
BBB,2014J,509578,-38.0,
BBB,2014J,509935,-57.0,
BBB,2014J,510068,-72.0,
BBB,2014J,510471,-43.0,
BBB,2014J,511001,-15.0,
BBB,2014J,511295,-121.0,
BBB,2014J,511424,-109.0,-46.0
BBB,2014J,511807,-142.0,
BBB,2014J,511962,-73.0,-19.0
BBB,2014J,512411,-32.0,
BBB,2014J,512493,-81.0,2.0
BBB,2014J,512722,-22.0,
BBB,2014J,513250,-45.0,
BBB,2014J,513751,-39.0,
BBB,2014J,514006,-78.0,-8.0
BBB,2014J,514581,-162.0,-46.0
BBB,2014J,515329,-42.0,
BBB,2014J,515349,-14.0,
BBB,2014J,516434,-121.0,
BBB,2014J,516588,-50.0,
BBB,2014J,517112,-57.0,-19.0
BBB,2014J,518389,-44.0,
BBB,2014J,519995,-12.0,0.0
BBB,2014J,520024,-43.0,
BBB,2014J,520076,-136.0,
BBB,2014J,520972,-94.0,
BBB,2014J,521081,-150.0,
BBB,2014J,521164,-21.0,
BBB,2014J,522189,-52.0,
BBB,2014J,522381,-67.0,
BBB,2014J,522478,-60.0,
BBB,2014J,522784,-32.0,24.0
BBB,2014J,523132,-81.0,
BBB,2014J,523831,-128.0,156.0
BBB,2014J,523905,-94.0,
BBB,2014J,524043,-66.0,
BBB,2014J,526789,-122.0,12.0
BBB,2014J,526844,-67.0,-18.0
BBB,2014J,527102,-160.0,
BBB,2014J,527742,-48.0,
BBB,2014J,528432,-57.0,
BBB,2014J,528702,-23.0,
BBB,2014J,530021,-73.0,153.0
BBB,2014J,530772,-155.0,
BBB,2014J,530941,-39.0,
BBB,2014J,530960,-94.0,-79.0
BBB,2014J,531450,-48.0,
BBB,2014J,531753,-122.0,
BBB,2014J,531865,-73.0,
BBB,2014J,532779,-91.0,
BBB,2014J,532794,-114.0,-87.0
BBB,2014J,533209,-21.0,
BBB,2014J,534428,-81.0,
BBB,2014J,534588,-9.0,12.0
BBB,2014J,534715,-43.0,
BBB,2014J,534884,-52.0,157.0
BBB,2014J,535963,-35.0,
BBB,2014J,536767,-42.0,
BBB,2014J,537194,-84.0,
BBB,2014J,537221,-70.0,59.0
BBB,2014J,537640,-131.0,
BBB,2014J,539635,-29.0,
BBB,2014J,539657,-160.0,12.0
BBB,2014J,541123,-155.0,12.0
BBB,2014J,541171,-122.0,
BBB,2014J,541315,-53.0,
BBB,2014J,541476,-78.0,
BBB,2014J,541995,-79.0,12.0
BBB,2014J,542164,-81.0,
BBB,2014J,543439,-108.0,
BBB,2014J,544177,-161.0,-75.0
BBB,2014J,545964,-78.0,
BBB,2014J,546114,-73.0,12.0
BBB,2014J,546250,-67.0,
BBB,2014J,547408,-71.0,
BBB,2014J,547788,-99.0,
BBB,2014J,549288,-77.0,24.0
BBB,2014J,549775,-17.0,
BBB,2014J,549839,-44.0,-31.0
BBB,2014J,550081,-128.0,
BBB,2014J,550245,-157.0,
BBB,2014J,551000,-29.0,
BBB,2014J,551237,-23.0,2.0
BBB,2014J,551242,-102.0,
BBB,2014J,551276,-122.0,
BBB,2014J,551922,-162.0,
BBB,2014J,552698,-15.0,
BBB,2014J,553196,-50.0,-1.0
BBB,2014J,554048,-65.0,
BBB,2014J,554243,-31.0,
BBB,2014J,554599,-30.0,
BBB,2014J,555749,-31.0,
BBB,2014J,556290,-160.0,45.0
BBB,2014J,556644,-67.0,
BBB,2014J,556863,-113.0,
BBB,2014J,557085,-136.0,-26.0
BBB,2014J,559344,-81.0,
BBB,2014J,559685,-30.0,
BBB,2014J,559973,-58.0,153.0
BBB,2014J,560089,-128.0,
BBB,2014J,560208,-35.0,
BBB,2014J,560597,-162.0,
BBB,2014J,560652,-81.0,
BBB,2014J,561206,-24.0,
BBB,2014J,561608,-31.0,
BBB,2014J,561618,-70.0,
BBB,2014J,561752,-153.0,
BBB,2014J,561773,-67.0,-16.0
BBB,2014J,561798,-115.0,-17.0
BBB,2014J,561979,-31.0,
BBB,2014J,562239,-162.0,
BBB,2014J,562769,-92.0,-22.0
BBB,2014J,563027,-60.0,
BBB,2014J,563302,-30.0,
BBB,2014J,563820,-31.0,
BBB,2014J,564115,-127.0,
BBB,2014J,564278,-63.0,
BBB,2014J,565182,-37.0,
BBB,2014J,565273,-161.0,
BBB,2014J,565575,-39.0,
BBB,2014J,565576,-155.0,
BBB,2014J,565599,-131.0,
BBB,2014J,568019,-25.0,
BBB,2014J,568232,-142.0,
BBB,2014J,568749,-163.0,
BBB,2014J,568775,-37.0,142.0
BBB,2014J,569157,-94.0,-68.0
BBB,2014J,569256,-63.0,-10.0
BBB,2014J,569589,-128.0,
BBB,2014J,569981,-66.0,
BBB,2014J,570275,-45.0,
BBB,2014J,570484,-147.0,
BBB,2014J,570692,-157.0,46.0
BBB,2014J,571334,-113.0,
BBB,2014J,571395,-87.0,
BBB,2014J,571641,-74.0,
BBB,2014J,571868,-79.0,5.0
BBB,2014J,572032,-162.0,
BBB,2014J,572101,-161.0,
BBB,2014J,572106,-160.0,
BBB,2014J,572119,-122.0,
BBB,2014J,572306,-154.0,
BBB,2014J,572371,-144.0,201.0
BBB,2014J,572395,-41.0,
BBB,2014J,572496,-144.0,
BBB,2014J,572538,-130.0,
BBB,2014J,573130,-120.0,
BBB,2014J,573131,-11.0,
BBB,2014J,573159,-51.0,
BBB,2014J,573252,-25.0,40.0
BBB,2014J,573297,-60.0,
BBB,2014J,573534,-36.0,
BBB,2014J,573554,-16.0,5.0
BBB,2014J,573713,-149.0,
BBB,2014J,573873,-120.0,
BBB,2014J,573934,-113.0,
BBB,2014J,574031,-154.0,
BBB,2014J,574063,-162.0,
BBB,2014J,574244,-109.0,
BBB,2014J,574253,-162.0,
BBB,2014J,574306,-30.0,-12.0
BBB,2014J,574512,-129.0,
BBB,2014J,574841,-45.0,
BBB,2014J,574849,-23.0,
BBB,2014J,574865,-136.0,
BBB,2014J,575404,-70.0,
BBB,2014J,575630,-87.0,
BBB,2014J,575892,-100.0,20.0
BBB,2014J,576203,-108.0,
BBB,2014J,576262,-32.0,200.0
BBB,2014J,576268,-162.0,
BBB,2014J,576445,-64.0,24.0
BBB,2014J,576689,-131.0,
BBB,2014J,576913,-28.0,
BBB,2014J,576923,-161.0,
BBB,2014J,577354,-65.0,40.0
BBB,2014J,577467,-51.0,
BBB,2014J,577618,-131.0,
BBB,2014J,577645,-114.0,
BBB,2014J,577728,-72.0,
BBB,2014J,577743,-80.0,
BBB,2014J,577934,-162.0,-10.0
BBB,2014J,577965,-72.0,
BBB,2014J,578132,-51.0,
BBB,2014J,578418,-84.0,193.0
BBB,2014J,578439,-88.0,
BBB,2014J,578445,-24.0,12.0
BBB,2014J,578551,-142.0,
BBB,2014J,578710,-48.0,
BBB,2014J,578861,-161.0,
BBB,2014J,579031,-100.0,-50.0
BBB,2014J,579161,-94.0,
BBB,2014J,579201,-95.0,-10.0
BBB,2014J,579251,-30.0,
BBB,2014J,579409,-53.0,
BBB,2014J,579486,-81.0,
BBB,2014J,581016,-161.0,
BBB,2014J,581118,-44.0,
BBB,2014J,581178,-81.0,
BBB,2014J,581235,-144.0,
BBB,2014J,581672,-79.0,-53.0
BBB,2014J,581866,-60.0,
BBB,2014J,581877,-107.0,
BBB,2014J,582040,-73.0,
BBB,2014J,582253,-43.0,
BBB,2014J,582348,-45.0,
BBB,2014J,582460,-70.0,
BBB,2014J,582694,-99.0,123.0
BBB,2014J,582709,-31.0,
BBB,2014J,582816,-136.0,
BBB,2014J,582898,-156.0,
BBB,2014J,582933,-122.0,160.0
BBB,2014J,582964,-122.0,
BBB,2014J,583179,-32.0,5.0
BBB,2014J,583775,-41.0,
BBB,2014J,583843,-57.0,
BBB,2014J,583954,-136.0,
BBB,2014J,584274,-162.0,-155.0
BBB,2014J,584283,-162.0,-75.0
BBB,2014J,584509,-39.0,
BBB,2014J,584539,-80.0,
BBB,2014J,584595,-162.0,-17.0
BBB,2014J,584664,-107.0,-30.0
BBB,2014J,584733,-25.0,
BBB,2014J,584864,-43.0,
BBB,2014J,585074,-50.0,
BBB,2014J,585762,-17.0,
BBB,2014J,585963,-70.0,167.0
BBB,2014J,586036,-77.0,
BBB,2014J,586134,-58.0,
BBB,2014J,586142,-162.0,
BBB,2014J,586180,-37.0,
BBB,2014J,586376,-122.0,
BBB,2014J,586398,-113.0,12.0
BBB,2014J,586502,-2.0,
BBB,2014J,586516,-87.0,
BBB,2014J,586561,-39.0,53.0
BBB,2014J,586652,-151.0,
BBB,2014J,586818,-70.0,
BBB,2014J,587037,-95.0,187.0
BBB,2014J,587054,-32.0,
BBB,2014J,587434,-162.0,52.0
BBB,2014J,587459,-143.0,
BBB,2014J,587860,-157.0,
BBB,2014J,588062,-63.0,12.0
BBB,2014J,588166,-157.0,149.0
BBB,2014J,588207,-22.0,
BBB,2014J,588251,-155.0,
BBB,2014J,588944,-94.0,
BBB,2014J,588991,-25.0,
BBB,2014J,589133,-60.0,
BBB,2014J,589554,-87.0,
BBB,2014J,589621,-162.0,
BBB,2014J,589935,-162.0,157.0
BBB,2014J,589968,-29.0,12.0
BBB,2014J,590086,-73.0,
BBB,2014J,590122,-99.0,
BBB,2014J,590416,-130.0,
BBB,2014J,590444,-49.0,186.0
BBB,2014J,590593,-78.0,107.0
BBB,2014J,590668,-37.0,
BBB,2014J,590764,-30.0,12.0
BBB,2014J,590854,-100.0,
BBB,2014J,590867,-80.0,12.0
BBB,2014J,591159,-30.0,102.0
BBB,2014J,591986,-78.0,198.0
BBB,2014J,591999,-121.0,151.0
BBB,2014J,592090,-74.0,-46.0
BBB,2014J,592135,-71.0,
BBB,2014J,592139,-120.0,
BBB,2014J,592258,-136.0,
BBB,2014J,592262,-30.0,5.0
BBB,2014J,592733,-154.0,
BBB,2014J,592815,-88.0,12.0
BBB,2014J,593000,-28.0,
BBB,2014J,593346,-151.0,
BBB,2014J,593476,-144.0,
BBB,2014J,593583,-39.0,150.0
BBB,2014J,593791,-16.0,11.0
BBB,2014J,593819,-53.0,62.0
BBB,2014J,594083,-80.0,
BBB,2014J,594282,-156.0,
BBB,2014J,594872,-131.0,
BBB,2014J,595018,-128.0,-89.0
BBB,2014J,595130,-63.0,
BBB,2014J,595137,-50.0,
BBB,2014J,595365,-135.0,
BBB,2014J,595421,-162.0,
BBB,2014J,595850,-136.0,-64.0
BBB,2014J,595892,-157.0,
BBB,2014J,596072,-35.0,12.0
BBB,2014J,596128,-52.0,
BBB,2014J,596151,-30.0,
BBB,2014J,596496,-21.0,12.0
BBB,2014J,596513,-120.0,
BBB,2014J,596728,-28.0,
BBB,2014J,596744,-99.0,12.0
BBB,2014J,596988,-154.0,
BBB,2014J,597532,-155.0,24.0
BBB,2014J,597539,-85.0,
BBB,2014J,597744,-157.0,163.0
BBB,2014J,597853,-109.0,121.0
BBB,2014J,598035,-79.0,
BBB,2014J,598201,-74.0,
BBB,2014J,598282,-94.0,
BBB,2014J,598313,-58.0,
BBB,2014J,598317,-49.0,-38.0
BBB,2014J,598395,-32.0,58.0
BBB,2014J,598581,-88.0,
BBB,2014J,598769,-25.0,
BBB,2014J,598837,-99.0,
BBB,2014J,599108,-57.0,
BBB,2014J,599232,-58.0,-6.0
BBB,2014J,599323,-64.0,
BBB,2014J,599355,-53.0,
BBB,2014J,599644,-35.0,1.0
BBB,2014J,600387,-22.0,
BBB,2014J,600398,-141.0,
BBB,2014J,600404,-49.0,
BBB,2014J,600415,-51.0,
BBB,2014J,600428,-129.0,
BBB,2014J,600463,-39.0,
BBB,2014J,600606,-94.0,
BBB,2014J,600658,-70.0,
BBB,2014J,600664,-151.0,
BBB,2014J,601247,-81.0,
BBB,2014J,601285,-161.0,-12.0
BBB,2014J,601316,-79.0,118.0
BBB,2014J,601706,-37.0,
BBB,2014J,601803,-155.0,
BBB,2014J,601874,-4.0,
BBB,2014J,601882,-113.0,-53.0
BBB,2014J,601930,-81.0,53.0
BBB,2014J,601983,-129.0,201.0
BBB,2014J,602109,-25.0,
BBB,2014J,602448,16.0,
BBB,2014J,602471,-81.0,
BBB,2014J,602570,-129.0,
BBB,2014J,602666,-45.0,
BBB,2014J,602696,-153.0,
BBB,2014J,602779,-30.0,
BBB,2014J,602865,-157.0,
BBB,2014J,602943,-53.0,
BBB,2014J,603055,-38.0,
BBB,2014J,603113,-65.0,
BBB,2014J,603121,-11.0,
BBB,2014J,603200,-85.0,
BBB,2014J,603203,-161.0,-152.0
BBB,2014J,603580,-17.0,
BBB,2014J,603731,-84.0,
BBB,2014J,603746,-122.0,
BBB,2014J,603921,-35.0,
BBB,2014J,604358,-52.0,
BBB,2014J,604725,-116.0,
BBB,2014J,604950,-29.0,
BBB,2014J,604990,-162.0,
BBB,2014J,605068,-162.0,
BBB,2014J,605089,-136.0,
BBB,2014J,605186,-28.0,
BBB,2014J,605243,-157.0,
BBB,2014J,605383,-28.0,48.0
BBB,2014J,605770,-30.0,
BBB,2014J,605771,-162.0,
BBB,2014J,605901,-142.0,150.0
BBB,2014J,606004,-29.0,4.0
BBB,2014J,606027,-51.0,
BBB,2014J,606105,-100.0,
BBB,2014J,606134,-108.0,
BBB,2014J,606239,-30.0,
BBB,2014J,606391,-58.0,
BBB,2014J,606442,-136.0,
BBB,2014J,606517,-29.0,
BBB,2014J,606531,-81.0,
BBB,2014J,606535,-85.0,
BBB,2014J,606586,-73.0,
BBB,2014J,606861,-135.0,
BBB,2014J,606864,-70.0,
BBB,2014J,606914,-150.0,163.0
BBB,2014J,607062,-45.0,
BBB,2014J,607176,-35.0,200.0
BBB,2014J,607603,-48.0,
BBB,2014J,607923,-21.0,
BBB,2014J,608068,-44.0,187.0
BBB,2014J,608134,-24.0,
BBB,2014J,608195,-29.0,
BBB,2014J,608319,-42.0,4.0
BBB,2014J,608448,-130.0,
BBB,2014J,608851,-35.0,
BBB,2014J,609194,-162.0,
BBB,2014J,609203,-84.0,
BBB,2014J,609403,-45.0,
BBB,2014J,609927,-31.0,
BBB,2014J,610385,-162.0,
BBB,2014J,610405,-121.0,
BBB,2014J,610437,-91.0,-81.0
BBB,2014J,610470,-58.0,
BBB,2014J,610494,-30.0,3.0
BBB,2014J,610545,-38.0,
BBB,2014J,611241,-30.0,
BBB,2014J,611268,-23.0,
BBB,2014J,611275,-86.0,157.0
BBB,2014J,611329,-37.0,
BBB,2014J,611821,-120.0,
BBB,2014J,612135,-100.0,
BBB,2014J,612230,-134.0,
BBB,2014J,612247,-95.0,
BBB,2014J,612337,-17.0,12.0
BBB,2014J,612473,-30.0,12.0
BBB,2014J,612566,-162.0,
BBB,2014J,612750,-11.0,
BBB,2014J,613102,-31.0,
BBB,2014J,613135,-136.0,
BBB,2014J,613380,-162.0,
BBB,2014J,613909,-43.0,
BBB,2014J,614159,-101.0,
BBB,2014J,614405,-141.0,-40.0
BBB,2014J,615016,-38.0,12.0
BBB,2014J,615165,-43.0,12.0
BBB,2014J,615263,-17.0,53.0
BBB,2014J,616660,-37.0,
BBB,2014J,617297,-51.0,
BBB,2014J,617521,-136.0,
BBB,2014J,617525,-85.0,
BBB,2014J,617530,-10.0,
BBB,2014J,617671,-150.0,-21.0
BBB,2014J,617804,-77.0,-46.0
BBB,2014J,617811,-127.0,-1.0
BBB,2014J,618197,-134.0,
BBB,2014J,618589,-66.0,
BBB,2014J,618734,-144.0,229.0
BBB,2014J,618858,-107.0,-19.0
BBB,2014J,618960,-150.0,
BBB,2014J,618983,-109.0,
BBB,2014J,618994,-67.0,
BBB,2014J,619052,-51.0,
BBB,2014J,619935,-74.0,
BBB,2014J,620000,-148.0,
BBB,2014J,620115,-28.0,
BBB,2014J,620135,-161.0,-120.0
BBB,2014J,620550,-64.0,
BBB,2014J,620655,-149.0,5.0
BBB,2014J,620698,-122.0,
BBB,2014J,621487,-67.0,
BBB,2014J,621826,-52.0,
BBB,2014J,621856,-157.0,
BBB,2014J,621899,-27.0,12.0
BBB,2014J,621935,-115.0,-4.0
BBB,2014J,622007,-157.0,
BBB,2014J,622117,-41.0,152.0
BBB,2014J,622313,-38.0,
BBB,2014J,622573,-41.0,
BBB,2014J,622722,-148.0,-21.0
BBB,2014J,623042,-24.0,
BBB,2014J,623097,-162.0,
BBB,2014J,623319,-122.0,-1.0
BBB,2014J,623376,-78.0,
BBB,2014J,623441,-107.0,
BBB,2014J,623519,-36.0,
BBB,2014J,623648,-38.0,
BBB,2014J,623689,-149.0,
BBB,2014J,624342,-71.0,
BBB,2014J,624709,-59.0,
BBB,2014J,624795,-50.0,27.0
BBB,2014J,625666,-66.0,
BBB,2014J,625709,-92.0,
BBB,2014J,625826,-30.0,
BBB,2014J,626012,-41.0,
BBB,2014J,626075,-91.0,
BBB,2014J,626139,-107.0,
BBB,2014J,626159,-154.0,
BBB,2014J,626195,-94.0,
BBB,2014J,626210,-87.0,
BBB,2014J,626597,-102.0,-96.0
BBB,2014J,626646,-51.0,
BBB,2014J,626660,-74.0,12.0
BBB,2014J,626740,-38.0,
BBB,2014J,626835,-108.0,-30.0
BBB,2014J,627119,-32.0,66.0
BBB,2014J,627269,-130.0,
BBB,2014J,627563,-39.0,
BBB,2014J,627660,-150.0,
BBB,2014J,627968,-162.0,
BBB,2014J,628388,-16.0,
BBB,2014J,628435,-162.0,-156.0
BBB,2014J,628656,-100.0,
BBB,2014J,628679,-154.0,
BBB,2014J,628819,-157.0,-15.0
BBB,2014J,628991,-122.0,
BBB,2014J,629053,-36.0,
BBB,2014J,629127,-122.0,
BBB,2014J,629245,-45.0,
BBB,2014J,629553,-30.0,
BBB,2014J,630274,-136.0,
BBB,2014J,630286,-93.0,
BBB,2014J,630343,-15.0,65.0
BBB,2014J,630404,-162.0,
BBB,2014J,630465,-91.0,12.0
BBB,2014J,630597,-41.0,
BBB,2014J,630697,-141.0,
BBB,2014J,630716,-17.0,
BBB,2014J,630773,-21.0,
BBB,2014J,630834,-116.0,
BBB,2014J,631230,-162.0,
BBB,2014J,631248,-32.0,
BBB,2014J,631266,-155.0,
BBB,2014J,631416,-162.0,
BBB,2014J,631561,-17.0,
BBB,2014J,631640,-24.0,
BBB,2014J,631775,-66.0,
BBB,2014J,631954,-67.0,
BBB,2014J,632144,-134.0,-15.0
BBB,2014J,632255,-25.0,152.0
BBB,2014J,632281,-134.0,
BBB,2014J,632431,-56.0,-38.0
BBB,2014J,632473,-10.0,
BBB,2014J,632605,-147.0,
BBB,2014J,632632,-49.0,
BBB,2014J,632722,-31.0,128.0
BBB,2014J,632955,-81.0,
BBB,2014J,633016,-22.0,2.0
BBB,2014J,633206,-161.0,
BBB,2014J,633902,-77.0,
BBB,2014J,633949,-38.0,
BBB,2014J,634247,-35.0,
BBB,2014J,634636,-30.0,
BBB,2014J,634772,-162.0,
BBB,2014J,635251,-81.0,-51.0
BBB,2014J,635328,-85.0,
BBB,2014J,635425,-22.0,12.0
BBB,2014J,635452,-43.0,
BBB,2014J,635561,-101.0,
BBB,2014J,635716,-32.0,12.0
BBB,2014J,635777,-148.0,
BBB,2014J,635890,-99.0,
BBB,2014J,635921,-92.0,
BBB,2014J,635924,-22.0,
BBB,2014J,636064,-141.0,-74.0
BBB,2014J,636302,-120.0,
BBB,2014J,636525,-57.0,
BBB,2014J,636660,-113.0,
BBB,2014J,636807,16.0,17.0
BBB,2014J,636953,-88.0,
BBB,2014J,637003,-151.0,
BBB,2014J,637063,-144.0,
BBB,2014J,637238,-57.0,
BBB,2014J,637279,-17.0,
BBB,2014J,637295,-88.0,-9.0
BBB,2014J,637348,-24.0,
BBB,2014J,637370,-14.0,
BBB,2014J,637382,-14.0,
BBB,2014J,637388,-153.0,
BBB,2014J,637414,-95.0,
BBB,2014J,637586,-162.0,
BBB,2014J,637715,-113.0,
BBB,2014J,637810,-122.0,
BBB,2014J,637815,-21.0,
BBB,2014J,637820,-21.0,
BBB,2014J,637867,-16.0,
BBB,2014J,637903,-37.0,
BBB,2014J,638036,-66.0,117.0
BBB,2014J,638417,-106.0,2.0
BBB,2014J,638516,-151.0,
BBB,2014J,638544,-161.0,131.0
BBB,2014J,638554,-162.0,74.0
BBB,2014J,638575,-32.0,-1.0
BBB,2014J,638756,-148.0,
BBB,2014J,638818,-65.0,-29.0
BBB,2014J,638997,-29.0,
BBB,2014J,639659,-162.0,-25.0
BBB,2014J,639663,-17.0,
BBB,2014J,639724,-130.0,
BBB,2014J,640225,-39.0,
BBB,2014J,640265,-32.0,87.0
BBB,2014J,640289,-155.0,130.0
BBB,2014J,640291,-151.0,86.0
BBB,2014J,640330,-157.0,5.0
BBB,2014J,640425,-80.0,
BBB,2014J,640455,-108.0,
BBB,2014J,640501,-78.0,11.0
BBB,2014J,640701,-17.0,
BBB,2014J,640706,-142.0,146.0
BBB,2014J,640712,-36.0,-4.0
BBB,2014J,640753,-115.0,
BBB,2014J,641045,-156.0,-3.0
BBB,2014J,641262,-109.0,-16.0
BBB,2014J,641329,-91.0,
BBB,2014J,641540,-95.0,-16.0
BBB,2014J,641616,-49.0,
BBB,2014J,641795,-51.0,111.0
BBB,2014J,641840,-5.0,
BBB,2014J,641992,-32.0,78.0
BBB,2014J,642067,-129.0,
BBB,2014J,642075,-23.0,
BBB,2014J,642083,-161.0,
BBB,2014J,642122,-67.0,
BBB,2014J,642201,-31.0,
BBB,2014J,642250,-52.0,
BBB,2014J,642292,-156.0,10.0
BBB,2014J,642405,-79.0,
BBB,2014J,642413,-95.0,
BBB,2014J,642439,-150.0,201.0
BBB,2014J,642550,-70.0,
BBB,2014J,642595,-140.0,
BBB,2014J,642600,-17.0,
BBB,2014J,642633,-122.0,
BBB,2014J,642698,-144.0,
BBB,2014J,642731,-130.0,-61.0
BBB,2014J,642802,-136.0,1.0
BBB,2014J,642834,-77.0,
BBB,2014J,642836,-95.0,-67.0
BBB,2014J,642988,-36.0,
BBB,2014J,643172,-95.0,
BBB,2014J,643208,-116.0,
BBB,2014J,643321,-109.0,
BBB,2014J,643354,-25.0,
BBB,2014J,643587,-147.0,
BBB,2014J,643608,-49.0,100.0
BBB,2014J,643953,-94.0,
BBB,2014J,643986,-122.0,
BBB,2014J,644069,-74.0,
BBB,2014J,644101,-160.0,149.0
BBB,2014J,644164,-154.0,
BBB,2014J,644172,-23.0,
BBB,2014J,644362,-38.0,
BBB,2014J,644482,-151.0,12.0
BBB,2014J,644484,-63.0,
BBB,2014J,644599,-86.0,
BBB,2014J,644793,-42.0,
BBB,2014J,644822,-161.0,
BBB,2014J,644863,-38.0,
BBB,2014J,644883,-29.0,12.0
BBB,2014J,644975,-135.0,-74.0
BBB,2014J,644993,-121.0,
BBB,2014J,645042,-160.0,
BBB,2014J,645047,-129.0,
BBB,2014J,645052,-16.0,5.0
BBB,2014J,645098,-44.0,
BBB,2014J,645183,-162.0,137.0
BBB,2014J,645248,-84.0,103.0
BBB,2014J,645256,-140.0,
BBB,2014J,645359,-162.0,
BBB,2014J,645370,-122.0,
BBB,2014J,645371,-59.0,
BBB,2014J,645420,-144.0,
BBB,2014J,645510,-130.0,12.0
BBB,2014J,645639,-136.0,
BBB,2014J,645678,-112.0,
BBB,2014J,645753,-58.0,
BBB,2014J,645793,-142.0,
BBB,2014J,645950,-153.0,
BBB,2014J,645996,-38.0,2.0
BBB,2014J,646004,-162.0,117.0
BBB,2014J,646063,-45.0,
BBB,2014J,646075,-65.0,
BBB,2014J,646119,-102.0,
BBB,2014J,646133,-144.0,12.0
BBB,2014J,646151,-156.0,-2.0
BBB,2014J,646178,-88.0,
BBB,2014J,646202,-86.0,
BBB,2014J,646260,-100.0,
BBB,2014J,646352,-57.0,
BBB,2014J,646415,-150.0,
BBB,2014J,646418,-147.0,
BBB,2014J,646445,-154.0,-102.0
BBB,2014J,646455,-127.0,-5.0
BBB,2014J,646482,-79.0,
BBB,2014J,646484,-115.0,
BBB,2014J,646515,-127.0,-123.0
BBB,2014J,646579,-157.0,
BBB,2014J,646580,-44.0,12.0
BBB,2014J,646618,-136.0,
BBB,2014J,646636,-63.0,-23.0
BBB,2014J,646659,-150.0,
BBB,2014J,646691,-105.0,
BBB,2014J,646770,-162.0,-57.0
BBB,2014J,646776,-81.0,
BBB,2014J,646781,5.0,
BBB,2014J,646798,-29.0,
BBB,2014J,646844,-154.0,
BBB,2014J,646852,-114.0,200.0
BBB,2014J,646901,-116.0,
BBB,2014J,646906,-91.0,-58.0
BBB,2014J,647056,-17.0,
BBB,2014J,647126,-140.0,1.0
BBB,2014J,647200,-120.0,
BBB,2014J,647220,-60.0,12.0
BBB,2014J,647312,-142.0,5.0
BBB,2014J,647346,-86.0,
BBB,2014J,647385,-101.0,
BBB,2014J,647393,-3.0,
BBB,2014J,647395,-79.0,
BBB,2014J,647502,-156.0,
BBB,2014J,647511,-25.0,
BBB,2014J,647553,-4.0,
BBB,2014J,647711,-140.0,123.0
BBB,2014J,647740,-142.0,12.0
BBB,2014J,647762,-21.0,
BBB,2014J,647764,-23.0,
BBB,2014J,647774,-52.0,32.0
BBB,2014J,647803,-23.0,
BBB,2014J,647807,-79.0,-12.0
BBB,2014J,647864,-162.0,-131.0
BBB,2014J,647876,-162.0,
BBB,2014J,647883,-135.0,
BBB,2014J,647940,-155.0,-29.0
BBB,2014J,647964,-140.0,-36.0
BBB,2014J,647967,-121.0,
BBB,2014J,647982,-39.0,
BBB,2014J,647993,-155.0,-37.0
BBB,2014J,647999,-161.0,-18.0
BBB,2014J,648063,-162.0,
BBB,2014J,648082,-162.0,
BBB,2014J,648119,-63.0,
BBB,2014J,648120,-136.0,131.0
BBB,2014J,648127,-100.0,230.0
BBB,2014J,648131,-122.0,
BBB,2014J,648135,-81.0,
BBB,2014J,648182,-156.0,
BBB,2014J,648194,-142.0,
BBB,2014J,648201,-157.0,189.0
BBB,2014J,648203,-154.0,-106.0
BBB,2014J,648238,-162.0,-80.0
BBB,2014J,648247,-162.0,-4.0
BBB,2014J,648262,-162.0,
BBB,2014J,648310,-153.0,
BBB,2014J,648311,-149.0,
BBB,2014J,648317,-162.0,-88.0
BBB,2014J,648335,-150.0,
BBB,2014J,648386,-162.0,80.0
BBB,2014J,648391,-91.0,
BBB,2014J,648416,-122.0,
BBB,2014J,648449,-151.0,
BBB,2014J,648476,-151.0,
BBB,2014J,648487,-162.0,
BBB,2014J,648519,-74.0,12.0
BBB,2014J,648537,-44.0,
BBB,2014J,648543,-162.0,
BBB,2014J,648549,-30.0,
BBB,2014J,648553,-136.0,
BBB,2014J,648556,-149.0,12.0
BBB,2014J,648585,-149.0,
BBB,2014J,648589,-30.0,12.0
BBB,2014J,648596,-56.0,4.0
