company_id,industry
25030011,IT Services and IT Consulting
19137979,Truck Transportation
5085,Truck Transportation
2906528,Software Development
64259963,Industrial Machinery Manufacturing
18495964,Retail
2031597,Renewable Energy Semiconductor Manufacturing
729238,IT Services and IT Consulting
27412,Financial Services
10114126,E-Learning Providers
40654265,Venture Capital and Private Equity Principals
41854,Food and Beverage Services
10443336,Personal Care Product Manufacturing
21528485,IT Services and IT Consulting
3495423,Medical Equipment Manufacturing
10987073,Entertainment Providers
4668,Retail Apparel and Fashion
460139,Hospitals and Health Care
79893136,Hospitals and Health Care
3572530,Banking
10384654,Retail
2340010,Consumer Services
60561,IT Services and IT Consulting
164123,Motor Vehicle Manufacturing
74975997,Financial Services
3099084,Hospitality
312490,E-Learning Providers
13618662,IT Services and IT Consulting
75669608,Biotechnology Research
30823,Retail
1230,Armed Forces
16392,Higher Education
6866,Biotechnology Research
2599129,IT Services and IT Consulting
10696333,Medical Equipment Manufacturing
935956,Retail Apparel and Fashion
79998548,Automation Machinery Manufacturing
439556,Non-profit Organizations
67078233,Financial Services
28542010,Motor Vehicle Manufacturing
2382910,IT Services and IT Consulting
32478,Food and Beverage Manufacturing
357168,Hospitals and Health Care
2599646,Advertising Services
946485,Staffing and Recruiting
77723613,Staffing and Recruiting
321125,Staffing and Recruiting
98497735,Business Consulting and Services
59348,Retail Luxury Goods and Jewelry
19287,Banking
746578,Environmental Services
6978821,Food and Beverage Services
10040087,IT Services and IT Consulting
6140229,Wellness and Fitness Services
165286,Industrial Machinery Manufacturing
134903,Furniture and Home Furnishings Manufacturing
19073,Financial Services
9316614,Retail
2915,Retail
6893381,Motor Vehicle Manufacturing
3991657,Musicians
3011879,Software Development
286607,Airlines and Aviation
19340,Higher Education
7601,Oil and Gas
3753826,Hospitals and Health Care
5215226,Software Development
86258321,Hospitals and Health Care
6645688,"Technology, Information and Internet"
165933,Utilities
166939,Financial Services
8790514,Insurance
11282892,Advertising Services
164451,Hospitals and Health Care
1392689,Government Administration
10987865,Motor Vehicle Manufacturing
647887,Real Estate
98819711,Spectator Sports
25143,Construction
42019,Construction
23420,Manufacturing
2230,Manufacturing
443738,Software Development
10147,Retail
42881474,Airlines and Aviation
2097821,Advertising Services
128667,IT Services and IT Consulting
98795204,IT Services and IT Consulting
106074,Online Audio and Video Media
40902695,Law Practice
102297,Non-profit Organizations
106188,Accounting
3836931,Consumer Services
9211,Hospitals and Health Care
86969238,Hospitals and Health Care
3552395,Staffing and Recruiting
12606850,Hospitals and Health Care
3619383,Software Development
16224954,Education Administration Programs
98815,Staffing and Recruiting
2576,IT Services and IT Consulting
26356,Hospitals and Health Care
1256744,Chemical Manufacturing
27191196,Insurance
111324,Law Practice
84326377,Pharmaceutical Manufacturing
13212,Personal Care Product Manufacturing
9310743,Pharmaceutical Manufacturing
3200474,Software Development
135441,Staffing and Recruiting
46110,Chemical Manufacturing
18928134,Computer and Network Security
8281,Retail Apparel and Fashion
55544276,Accounting
56311,Financial Services
5742,Business Consulting and Services
34400,IT Services and IT Consulting
2857630,Software Development
133479,Software Development
72727461,Beverage Manufacturing
2525696,Staffing and Recruiting
165292,Hospitals and Health Care
2272001,Staffing and Recruiting
164207,Hospitals and Health Care
96112191,IT Services and IT Consulting
41780,Biotechnology Research
12903073,Staffing and Recruiting
4824253,Oil and Gas
64699205,Software Development
35427,Banking
68069,Utilities
66928,Non-profit Organizations
93180,Staffing and Recruiting
1811868,Financial Services
24781118,IT Services and IT Consulting
72464819,Media Production
24803,Staffing and Recruiting
2881662,Staffing and Recruiting
21273,Hospitals and Health Care
3037980,Truck Transportation
17452,Financial Services
40935027,Hospitals and Health Care
28612966,Mining
91357855,Hospitals and Health Care
27239596,Medical Equipment Manufacturing
12659,Food and Beverage Manufacturing
10877490,Restaurants
73512516,Wholesale Building Materials
114256,Manufacturing
71312999,Staffing and Recruiting
166767,Retail
2531104,Staffing and Recruiting
162610,Software Development
82456548,Software Development
11662,Insurance
89149106,Wellness and Fitness Services
44295,Staffing and Recruiting
3625,Motor Vehicle Manufacturing
1630757,Computer and Network Security
307079,Advertising Services
2208115,Manufacturing
1253671,Software Development
82095,Environmental Services
151325,IT Services and IT Consulting
19455,Staffing and Recruiting
9203219,Software Development
3074911,Computer Hardware Manufacturing
3059344,Insurance
117620,Staffing and Recruiting
60193042,Manufacturing
11469759,Staffing and Recruiting
10056054,Restaurants
6326422,Wholesale Building Materials
4780247,Wholesale
46305,IT Services and IT Consulting
6821,Beverage Manufacturing
7410,Oil and Gas
80196681,IT Services and IT Consulting
121711,Construction
239879,Insurance
10464447,Tobacco Manufacturing
411679,IT Services and IT Consulting
20911,Financial Services
59034,Staffing and Recruiting
101174062,Non-profit Organizations
5559227,Restaurants
7065,Government Administration
67029,Research Services
71898766,Law Practice
14984,Food and Beverage Services
64510,Mining
77304513,Professional Training and Coaching
6407994,Software Development
12332,Non-profit Organizations
10847180,Hospitality
18026361,Business Consulting and Services
1505,Defense and Space Manufacturing
23673,Food and Beverage Manufacturing
617961,Biotechnology Research
6419,Computers and Electronics Manufacturing
98056577,Higher Education
100746448,IT Services and IT Consulting
57322,Entertainment Providers
82474904,Hospitality
540022,Insurance
164705,Law Practice
2822187,Staffing and Recruiting
21041,Biotechnology Research
2642977,Human Resources Services
5345313,IT Services and IT Consulting
147115,Machinery Manufacturing
444038,Staffing and Recruiting
23590,Retail
14580505,Retail
81480274,Mental Health Care
16874,Advertising Services
9730331,Restaurants
22657,Law Practice
18011725,Financial Services
995588,Hospitals and Health Care
101069729,IT Services and IT Consulting
7425,Aviation and Aerospace Component Manufacturing
10660750,Renewable Energy Semiconductor Manufacturing
10515052,Motor Vehicle Manufacturing
9383058,Facilities Services
66105,Financial Services
28629,Primary and Secondary Education
18889720,Truck Transportation
70937,Beverage Manufacturing
13993483,Computer and Network Security
1553321,Airlines and Aviation
82195160,Environmental Services
69022433,Computer and Network Security
537246,IT Services and IT Consulting
3024029,Wellness and Fitness Services
1286149,Retail
145522,Hospitals and Health Care
995033,Environmental Services
51597089,Software Development
3175451,Software Development
74306759,Human Resources Services
1286891,Staffing and Recruiting
1373,Business Consulting and Services
3562922,Hospitality
64711438,Travel Arrangements
23793,Hospitals and Health Care
27304,Fundraising
476248,Financial Services
254995,Government Administration
8621,Insurance
855749,Motor Vehicle Manufacturing
11695727,Aviation and Aerospace Component Manufacturing
217145,Medical Equipment Manufacturing
23858,"Appliances, Electrical, and Electronics Manufacturing"
21544,Non-profit Organizations
2186924,IT Services and IT Consulting
355850,Airlines and Aviation
4010009,Food and Beverage Services
10976,Non-profit Organizations
1252,Entertainment Providers
165303,Hospitals and Health Care
5243742,Business Consulting and Services
97442823,Software Development
78395616,Financial Services
11186692,Advertising Services
207624,Computer and Network Security
99816187,Non-profit Organizations
3056209,Business Consulting and Services
34424,Staffing and Recruiting
68016691,Advertising Services
85668537,Staffing and Recruiting
11727,Oil and Gas
163161,Construction
1947290,Staffing and Recruiting
74985,Staffing and Recruiting
24599526,Staffing and Recruiting
97200504,IT Services and IT Consulting
514718,Financial Services
869128,IT Services and IT Consulting
4505,Book and Periodical Publishing
55956,Non-profit Organizations
391473,Industrial Machinery Manufacturing
3523887,Non-profit Organizations
746486,Human Resources Services
271032,Insurance
11541,Retail Apparel and Fashion
2746223,Staffing and Recruiting
3863,Retail Office Equipment
708782,IT Services and IT Consulting
164664,Hospitals and Health Care
35537184,Architecture and Planning
30156345,Medical Equipment Manufacturing
18357252,Alternative Dispute Resolution
5674,Hospitals and Health Care
81946562,Security and Investigations
14317,Packaging and Containers Manufacturing
82788746,Real Estate
34471973,Construction
64865352,Biotechnology Research
67887261,IT Services and IT Consulting
115874,"Museums, Historical Sites, and Zoos"
84449,Software Development
82291171,Mental Health Care
22191,IT Services and IT Consulting
438278,Insurance
92639988,Spectator Sports
19107,Hospitals and Health Care
1312124,Mental Health Care
97412927,Retail Luxury Goods and Jewelry
2302874,Hospitals and Health Care
7813,Defense and Space Manufacturing
1406,Pharmaceutical Manufacturing
2604751,Machinery Manufacturing
265294,IT Services and IT Consulting
24822,Retail Luxury Goods and Jewelry
35460560,Hospitals and Health Care
5461,IT Services and IT Consulting
39472,Hospitals and Health Care
48738,Accounting
89997375,IT Services and IT Consulting
5292867,Insurance
3645005,Education Administration Programs
201351,IT Services and IT Consulting
11057,Industrial Machinery Manufacturing
79450721,Hospitals and Health Care
84021,Truck Transportation
35601183,Spectator Sports
2118349,Individual and Family Services
14376,Medical Equipment Manufacturing
971132,Machinery Manufacturing
1697450,Computers and Electronics Manufacturing
15208770,Wholesale
24765,Hospitals and Health Care
51622504,Construction
2756411,Business Consulting and Services
2855889,Staffing and Recruiting
16199690,Software Development
38416,Environmental Services
8019,Business Consulting and Services
11761538,Financial Services
15550475,Hospitals and Health Care
82422869,Hospitality
2973559,Advertising Services
484518,Law Practice
18436962,Non-profit Organizations
590130,IT Services and IT Consulting
17980749,Non-profit Organizations
77581430,Advertising Services
166056,Artists and Writers
89902925,Staffing and Recruiting
164126,Banking
80078844,Financial Services
9817338,Manufacturing
5318777,Mental Health Care
1891806,IT Services and IT Consulting
111108,Hospitals and Health Care
13359870,Truck Transportation
22614,Education Administration Programs
24494,Hospitals and Health Care
2349382,Advertising Services
809397,Law Practice
1350660,Retail Office Equipment
63634,Banking
63160276,Hospitality
1657063,"Appliances, Electrical, and Electronics Manufacturing"
82773971,Staffing and Recruiting
13727,Medical Equipment Manufacturing
33455963,Real Estate
46754,Executive Offices
461894,Software Development
21279,IT Services and IT Consulting
3517767,Software Development
19678,Retail
162510,Research Services
95735205,Mental Health Care
436009,Business Consulting and Services
75467665,Investment Management
78300615,Software Development
82823467,Higher Education
2250822,Retail Apparel and Fashion
3559874,Staffing and Recruiting
81938251,Staffing and Recruiting
1951,IT Services and IT Consulting
19394,IT Services and IT Consulting
10153839,Semiconductor Manufacturing
18918013,Biotechnology Research
26894,Financial Services
18300211,Food and Beverage Services
76474273,Software Development
5158268,Hospitals and Health Care
578782,Financial Services
80325,Real Estate
1082026,Utilities
2896658,Staffing and Recruiting
708676,Manufacturing
413796,Staffing and Recruiting
68271858,Individual and Family Services
17882015,Hospitals and Health Care
10818,Retail Apparel and Fashion
3825945,Automation Machinery Manufacturing
30703,Pharmaceutical Manufacturing
8236,Advertising Services
27292,IT Services and IT Consulting
3619059,Hospitals and Health Care
685780,Staffing and Recruiting
9574256,Farming
1279498,Government Administration
79570619,Wellness and Fitness Services
6172983,Real Estate
18286898,Entertainment Providers
15178613,Education Administration Programs
3293310,Wellness and Fitness Services
23101,Furniture and Home Furnishings Manufacturing
5013440,Computer and Network Security
22324,Biotechnology Research
79690398,Professional Training and Coaching
31452438,Government Administration
2786,Financial Services
142026,Construction
19559,Non-profit Organizations
1418841,Software Development
12861,IT Services and IT Consulting
41004,Retail Groceries
19519,Non-profit Organizations
2739,Advertising Services
4035873,Government Administration
1526,Biotechnology Research
26745,Insurance
11235349,IT Services and IT Consulting
10079580,Wellness and Fitness Services
4565,Higher Education
162755,Wholesale Building Materials
20563,Motor Vehicle Manufacturing
146075,Outsourcing and Offshoring Consulting
3863363,Restaurants
3246,Insurance
12150,Biotechnology Research
97199819,Software Development
40954,Packaging and Containers Manufacturing
3640016,Software Development
7187998,IT Services and IT Consulting
100083835,Advertising Services
276501,Computer and Network Security
15798900,IT Services and IT Consulting
127100,Advertising Services
26855,IT Services and IT Consulting
10126494,Business Consulting and Services
3762,Financial Services
98440972,Renewable Energy Semiconductor Manufacturing
72305521,Financial Services
42691819,Maritime Transportation
94474,Beverage Manufacturing
2506549,Software Development
137399,Software Development
80169247,Biotechnology Research
131801,Airlines and Aviation
98211233,Staffing and Recruiting
28850513,Non-profit Organizations
1487827,Real Estate
3262075,Financial Services
10666628,Consumer Services
89850919,Staffing and Recruiting
24797090,Restaurants
71536,Insurance
166774,Truck Transportation
6905,Hospitals and Health Care
848326,IT Services and IT Consulting
2986315,Non-profit Organizations
51680975,Environmental Services
9438,Human Resources Services
18211624,Aviation and Aerospace Component Manufacturing
18958333,IT Services and IT Consulting
319937,Law Practice
89913762,Truck Transportation
4030721,Truck Transportation
1647800,Software Development
14028488,Food and Beverage Services
1769216,IT Services and IT Consulting
82341254,Hospitals and Health Care
117494,Retail
22316807,Human Resources Services
3316709,Advertising Services
20421,Spectator Sports
28647688,Staffing and Recruiting
2547066,Government Administration
18805,Performing Arts
35121,Food and Beverage Manufacturing
10278948,Staffing and Recruiting
13330960,Wellness and Fitness Services
255739,Higher Education
1357956,Hospitals and Health Care
26283799,Hospitals and Health Care
1879,Software Development
55697,Pharmaceutical Manufacturing
99501189,Motor Vehicle Manufacturing
239724,Construction
2727843,Civil Engineering
133340,Staffing and Recruiting
53258410,Real Estate
19023,Motor Vehicle Manufacturing
20826,Non-profit Organizations
596893,Packaging and Containers Manufacturing
8152907,Software Development
93942,IT Services and IT Consulting
3029,Hospitals and Health Care
71028032,Wellness and Fitness Services
6453825,Software Development
69989,"Transportation, Logistics, Supply Chain and Storage"
1878695,Industrial Machinery Manufacturing
709717,Manufacturing
68868739,Mental Health Care
23199,Primary and Secondary Education
22026,Software Development
379921,Events Services
98775027,Public Safety
1214620,Law Practice
10146731,Government Administration
2415821,Financial Services
22076,"Museums, Historical Sites, and Zoos"
95680483,Entertainment Providers
5211558,Hospitals and Health Care
101005147,Wellness and Fitness Services
11418511,Biotechnology Research
279556,Insurance
8533,Semiconductor Manufacturing
96662373,Hospitals and Health Care
6250,Hospitals and Health Care
13744790,Staffing and Recruiting
5307136,Hospitals and Health Care
46024,Software Development
256109,Human Resources Services
631792,Motor Vehicle Manufacturing
332596,"Appliances, Electrical, and Electronics Manufacturing"
94138,Banking
79462541,Hospitals and Health Care
37639,Staffing and Recruiting
97210197,Accounting
47025,Construction
5394,Motor Vehicle Manufacturing
54350022,Human Resources Services
502124,Retail Luxury Goods and Jewelry
18409581,Staffing and Recruiting
23814,Banking
4843130,Printing Services
74415856,Law Practice
2742193,Software Development
26685,Non-profit Organizations
24666,Insurance
163991,Oil and Gas
71497532,Hospitality
1908469,Environmental Services
703025,Software Development
15735,Chemical Manufacturing
58556,Manufacturing
18105269,Aviation and Aerospace Component Manufacturing
28167088,Advertising Services
5185,Pharmaceutical Manufacturing
26945,Business Consulting and Services
18641700,"Technology, Information and Internet"
22295346,Computer and Network Security
30267,Higher Education
815008,IT Services and IT Consulting
1179661,Non-profit Organizations
1597294,"Technology, Information and Internet"
42747663,Food and Beverage Services
18009221,IT Services and IT Consulting
4723171,Motor Vehicle Manufacturing
62754486,Mental Health Care
352894,Truck Transportation
135736,Wholesale
98408178,Software Development
1956169,Medical Equipment Manufacturing
62868181,Medical Practices
1507960,Law Practice
3055544,Financial Services
23852,Financial Services
162214,IT Services and IT Consulting
27114546,Software Development
3292012,Security and Investigations
1075010,Hospitals and Health Care
31135505,Staffing and Recruiting
899708,Hospitals and Health Care
33274,Accounting
1509872,Media Production
4025400,Hospitals and Health Care
89536704,IT Services and IT Consulting
4711,Religious Institutions
99386,Staffing and Recruiting
16198261,Software Development
2640631,Consumer Services
3791350,Financial Services
106767,Media Production
6411,Government Administration
20859,Wholesale Building Materials
624581,Financial Services
462369,Civil Engineering
225942,Individual and Family Services
135421,Hospitals and Health Care
1745166,Semiconductor Manufacturing
97893839,Hospitals and Health Care
1047203,Construction
3200228,Medical Equipment Manufacturing
10653469,Software Development
284165,Motor Vehicle Manufacturing
228650,Staffing and Recruiting
25452,Computer and Network Security
2935380,IT Services and IT Consulting
3613091,Alternative Medicine
132398,Non-profit Organizations
7934671,Staffing and Recruiting
93528187,Hospitals and Health Care
1511,Food and Beverage Manufacturing
6428,IT Services and IT Consulting
373159,IT Services and IT Consulting
30972,Entertainment Providers
79153265,Gambling Facilities and Casinos
458871,Advertising Services
10802048,Book and Periodical Publishing
2074192,Executive Offices
502982,Retail Apparel and Fashion
164197,Food and Beverage Services
3309945,Hospitals and Health Care
2460648,Design Services
31991,Manufacturing
6428660,Biotechnology Research
1100944,Mining
1123788,Higher Education
22244,Information Services
54311,Law Practice
11322,Construction
2899,Hospitals and Health Care
911928,Hospitals and Health Care
96157938,Software Development
1630,Hospitals and Health Care
78055708,IT Services and IT Consulting
88921,Machinery Manufacturing
99479066,Higher Education
164957,Hospitals and Health Care
208544,Advertising Services
79098833,Outsourcing and Offshoring Consulting
10640338,Software Development
75753067,Retail Office Equipment
534006,Wholesale
406934,Banking
10214501,Hospitals and Health Care
96945216,Computer Games
35094,Banking
3866,Printing Services
17898513,Renewable Energy Semiconductor Manufacturing
15762,Architecture and Planning
82500012,Industrial Machinery Manufacturing
74932340,Wholesale Building Materials
76439142,Financial Services
1750973,Construction
4682,Pharmaceutical Manufacturing
10147314,Advertising Services
64705969,Advertising Services
213591,Advertising Services
80648075,Advertising Services
82812007,Mental Health Care
11678,Chemical Manufacturing
3608,Computer Hardware Manufacturing
6579,Computers and Electronics Manufacturing
2957445,Travel Arrangements
963739,Staffing and Recruiting
61854,Non-profit Organizations
12613351,Retail
56897,Architecture and Planning
1696824,Primary and Secondary Education
162866,Retail Apparel and Fashion
28660,Book and Periodical Publishing
27135429,Financial Services
46970,Staffing and Recruiting
18249313,Software Development
12177584,Construction
3651186,Artists and Writers
908559,Environmental Services
29275,Wellness and Fitness Services
3563085,Hospitals and Health Care
2584494,Hospitals and Health Care
311841,Hospitals and Health Care
16244330,Hospitals and Health Care
45603,Staffing and Recruiting
1677,Retail
461332,Construction
167251,Software Development
700137,Civil Engineering
42288622,"Transportation, Logistics, Supply Chain and Storage"
9070,Chemical Manufacturing
82441118,Biotechnology Research
40922579,Facilities Services
18169795,Civil Engineering
15216634,Primary and Secondary Education
33279976,Staffing and Recruiting
2214607,Real Estate
45970,Non-profit Organizations
77610,IT Services and IT Consulting
3043634,Construction
2913292,Hospitality
928708,Machinery Manufacturing
3626155,Software Development
3787591,Defense and Space Manufacturing
3215566,Hospitals and Health Care
3700354,IT Services and IT Consulting
91422329,Financial Services
77156037,Retail
7318,Financial Services
64890982,Computer and Network Security
42304017,Staffing and Recruiting
2261227,IT Services and IT Consulting
205856,Law Practice
1947586,Medical Equipment Manufacturing
1508,Banking
23554,Defense and Space Manufacturing
56805461,Medical Practices
18374293,Software Development
32131844,Hospitality
16177047,IT Services and IT Consulting
37423105,Non-profit Organizations
10676004,Financial Services
12573,Software Development
667154,Automation Machinery Manufacturing
3663581,Hospitality
131880,Wholesale Building Materials
17204,Machinery Manufacturing
96127213,Wellness and Fitness Services
2082,Broadcast Media Production and Distribution
69920447,Biotechnology Research
27179342,"Transportation, Logistics, Supply Chain and Storage"
67493658,IT Services and IT Consulting
30707253,Travel Arrangements
71666247,Higher Education
291451,Biotechnology Research
3021808,"Appliances, Electrical, and Electronics Manufacturing"
101923,Industrial Machinery Manufacturing
453726,Hospitals and Health Care
71662986,IT Services and IT Consulting
89861330,Staffing and Recruiting
100741581,"Appliances, Electrical, and Electronics Manufacturing"
21488,Environmental Services
164876,Retail
15112,Renewable Energy Semiconductor Manufacturing
9473780,Computers and Electronics Manufacturing
73867898,Airlines and Aviation
3623090,IT Services and IT Consulting
20548,Research Services
1642,Pharmaceutical Manufacturing
1576947,Food and Beverage Services
2723,Aviation and Aerospace Component Manufacturing
1159699,Recreational Facilities
125380,Law Practice
525358,IT Services and IT Consulting
1144285,Motor Vehicle Manufacturing
2274551,Mental Health Care
2851993,Machinery Manufacturing
4347295,Higher Education
5153,Advertising Services
14344,Non-profit Organizations
6516614,Hospitals and Health Care
163789,Pharmaceutical Manufacturing
96125415,Information Services
18415460,Security and Investigations
6577155,Oil and Gas
1284978,IT Services and IT Consulting
69601172,Entertainment Providers
21182,Utilities
53713122,Truck Transportation
36295,IT Services and IT Consulting
810707,Financial Services
45764,Higher Education
5140,IT Services and IT Consulting
229433,Software Development
15513680,Hospitals and Health Care
815722,Non-profit Organizations
81694352,Veterinary Services
71583175,Hospitals and Health Care
112761,Insurance
930264,Events Services
74373298,Hospitals and Health Care
212405,IT Services and IT Consulting
8215039,Real Estate
33205979,Human Resources Services
1184752,Financial Services
2897074,IT Services and IT Consulting
21743,Construction
36649,Oil and Gas
8221,"Technology, Information and Internet"
51732380,Software Development
281801,IT Services and IT Consulting
819218,Biotechnology Research
2610794,Staffing and Recruiting
114044,IT Services and IT Consulting
708012,Non-profit Organizations
10416573,Motor Vehicle Manufacturing
3474074,Software Development
83051748,Chemical Manufacturing
24773027,Pharmaceutical Manufacturing
17069,Hospitals and Health Care
40653509,Aviation and Aerospace Component Manufacturing
76618031,Writing and Editing
581589,IT Services and IT Consulting
13191046,Outsourcing and Offshoring Consulting
2602522,Software Development
374950,Entertainment Providers
8010235,Recreational Facilities
53596,Retail Apparel and Fashion
45627,"Museums, Historical Sites, and Zoos"
1400,Software Development
31019107,Human Resources Services
164860,Mining
79825491,IT Services and IT Consulting
1815218,"Technology, Information and Internet"
34288457,Advertising Services
91313799,Software Development
91162183,Hospitals and Health Care
2721911,Facilities Services
9327257,IT Services and IT Consulting
3225855,Insurance
50432,Hospitals and Health Care
10996691,Renewable Energy Semiconductor Manufacturing
163267,Business Consulting and Services
166979,Chemical Manufacturing
2835736,Defense and Space Manufacturing
90699586,Construction
2952271,Software Development
462543,Facilities Services
678221,Entertainment Providers
1511193,Financial Services
214960,Hospitals and Health Care
10520737,Civil Engineering
2658553,Non-profit Organizations
2039570,Staffing and Recruiting
4432660,IT Services and IT Consulting
6715272,Medical Equipment Manufacturing
205651,Utilities
77097,IT Services and IT Consulting
18466,"Appliances, Electrical, and Electronics Manufacturing"
81487298,Wellness and Fitness Services
67295086,Real Estate
80842762,IT Services and IT Consulting
21698,Education Administration Programs
737554,Hospitals and Health Care
2963249,Financial Services
443391,IT Services and IT Consulting
6062532,Hospitals and Health Care
1670,Truck Transportation
2734,Aviation and Aerospace Component Manufacturing
99530411,Wellness and Fitness Services
35447626,Law Practice
6407329,Aviation and Aerospace Component Manufacturing
30632967,Financial Services
18166330,Staffing and Recruiting
4021828,Hospitals and Health Care
5061336,Wholesale Building Materials
3643224,Education Administration Programs
474085,Law Practice
18427285,Hospitals and Health Care
67736301,Food and Beverage Manufacturing
539853,IT Services and IT Consulting
1067067,Real Estate
40087,Financial Services
2372885,Industrial Machinery Manufacturing
11129348,Retail
10482414,Financial Services
4512,Higher Education
162828,Food and Beverage Manufacturing
3631,Financial Services
3920632,Construction
37857,Motor Vehicle Manufacturing
2141751,IT Services and IT Consulting
1917473,Accounting
10111,Retail Apparel and Fashion
163227,International Trade and Development
15862365,Staffing and Recruiting
2706103,Software Development
1551,Hospitals and Health Care
6906173,Hospitals and Health Care
2999998,Staffing and Recruiting
418095,Software Development
34123436,Consumer Services
3210501,Biotechnology Research
899339,Human Resources Services
942920,Truck Transportation
101016010,Chemical Manufacturing
641569,Staffing and Recruiting
360308,Industrial Machinery Manufacturing
27397,Retail
1595517,Staffing and Recruiting
3313480,Higher Education
1259593,Airlines and Aviation
78411905,Defense and Space Manufacturing
825921,Media Production
2037495,IT Services and IT Consulting
90481678,Staffing and Recruiting
289310,Airlines and Aviation
63874158,Hospitality
22317168,Non-profit Organizations
680248,Manufacturing
2616230,Hospitals and Health Care
74028559,Insurance
10399839,Biotechnology Research
1639877,Advertising Services
36011724,Computer Games
89896807,E-Learning Providers
33835,Government Administration
1273631,Motor Vehicle Manufacturing
45708,Hospitality
162241,Research Services
18040762,Insurance
1102373,Retail
3896,Software Development
2053817,Real Estate
7975695,Banking
12961970,Real Estate
1183726,Hospitals and Health Care
3140107,Textile Manufacturing
11504,Higher Education
220139,Retail Luxury Goods and Jewelry
71017612,Hospitals and Health Care
10792856,Entertainment Providers
42928138,IT Services and IT Consulting
6254706,Machinery Manufacturing
809314,Hospitals and Health Care
3090,Computer and Network Security
16101,IT Services and IT Consulting
11014556,Staffing and Recruiting
82322790,Hospitals and Health Care
15728183,Hospitals and Health Care
608693,IT Services and IT Consulting
11855,Software Development
166153,Furniture and Home Furnishings Manufacturing
22112,Non-profit Organizations
3252,Banking
32044,Manufacturing
19087,Hospitals and Health Care
9170,Wholesale Building Materials
33169189,Oil and Gas
82556159,Travel Arrangements
65328918,Manufacturing
83039839,Software Development
165719,Advertising Services
917029,Machinery Manufacturing
3764607,Oil and Gas
63855,Non-profit Organizations
32223,Hospitals and Health Care
30541,Advertising Services
5312630,Hospitals and Health Care
75764856,Professional Training and Coaching
35595761,Semiconductor Manufacturing
8684,Animation and Post-production
3632035,Food and Beverage Services
14845,Construction
33203846,Professional Training and Coaching
34616,IT Services and IT Consulting
7170,Motor Vehicle Manufacturing
18577044,Hospitals and Health Care
4701,Financial Services
10062744,Non-profit Organizations
23736,Law Practice
40703689,Software Development
30617798,Software Development
7973087,IT Services and IT Consulting
1102416,Food and Beverage Services
6624074,Retail
2804578,Entertainment Providers
1463851,Staffing and Recruiting
19683,"Museums, Historical Sites, and Zoos"
6577380,Retail Office Equipment
7964666,Security and Investigations
4031023,Hospitals and Health Care
25039553,Real Estate
19424,IT Services and IT Consulting
10799461,Pharmaceutical Manufacturing
16094,Manufacturing
71145765,IT Services and IT Consulting
367977,Truck Transportation
15708603,Hospitals and Health Care
474104,Furniture and Home Furnishings Manufacturing
163690,Medical Equipment Manufacturing
40956,Staffing and Recruiting
18008436,Public Safety
101031596,Business Consulting and Services
89323771,Staffing and Recruiting
19106228,Staffing and Recruiting
551934,Construction
12669435,Wholesale Building Materials
16162082,Insurance
4929,Software Development
3379,Retail
27921,Non-profit Organizations
324604,Pharmaceutical Manufacturing
20723,Motor Vehicle Manufacturing
269675,Defense and Space Manufacturing
19244985,Retail
2012930,Motor Vehicle Manufacturing
2329618,Insurance
90636734,Hospitality
9479776,Hospitals and Health Care
5368909,Staffing and Recruiting
227878,Entertainment Providers
70473170,Hospitals and Health Care
10538752,Hospitals and Health Care
7973623,Manufacturing
1257914,Business Consulting and Services
7588779,Manufacturing
64897202,Food and Beverage Services
3284954,Spectator Sports
2723098,Real Estate
3007,Musicians
3164084,Non-profit Organizations
3953575,Education Administration Programs
696485,Renewable Energy Semiconductor Manufacturing
3081288,Advertising Services
71620103,Hospitality
15738014,Medical Practices
2487832,Non-profit Organizations
11846874,Law Practice
1833,Broadcast Media Production and Distribution
21521,Hospitals and Health Care
33631,Business Consulting and Services
599286,"Appliances, Electrical, and Electronics Manufacturing"
8321687,Research Services
100734735,Food and Beverage Services
9802,Government Administration
13901,Environmental Services
65616790,Staffing and Recruiting
3595489,Hospitals and Health Care
87201678,Venture Capital and Private Equity Principals
71089592,Information Services
30953,Hospitals and Health Care
167700,Software Development
87157428,Financial Services
27821,Civil Engineering
356254,Software Development
73974,Manufacturing
2272345,IT Services and IT Consulting
79902774,Software Development
3538920,Personal Care Product Manufacturing
63199,Truck Transportation
894640,Staffing and Recruiting
11187415,IT Services and IT Consulting
5706805,Hospitals and Health Care
32950,Higher Education
209827,Staffing and Recruiting
7616,Hospitals and Health Care
66514,Staffing and Recruiting
1839577,E-Learning Providers
13542,Packaging and Containers Manufacturing
1043715,Software Development
10609370,Hospitals and Health Care
844650,Accounting
33362,Mining
39014,Hospitality
3975547,Civil Engineering
1463643,Staffing and Recruiting
10620373,Software Development
2668792,Veterinary Services
93478,Software Development
4985,Hospitals and Health Care
2660651,Biotechnology Research
84551,Staffing and Recruiting
86624025,Financial Services
8141,IT Services and IT Consulting
2192142,Industrial Machinery Manufacturing
239993,Medical Equipment Manufacturing
81569069,Software Development
82218853,Hospitality
57783,Biotechnology Research
97031115,Software Development
64862701,Food and Beverage Manufacturing
65475359,Software Development
363277,Non-profit Organizations
997162,Machinery Manufacturing
18092211,"Technology, Information and Internet"
10667,Software Development
164889,Law Practice
474443,Automation Machinery Manufacturing
2073870,IT Services and IT Consulting
