company_id,employee_count,follower_count,time_recorded
23673,4532,47104,1699071661
617961,1336,86334,1699071661
6419,26230,458378,1699071735
98056577,6,373,1699071735
100746448,127,1772,1699071735
57322,319,19216,1699071735
82474904,12,795,1699071735
540022,173,2380,1699071735
164705,1398,49401,1699071735
2822187,17,13331,1699071735
21041,1743,70193,1699071809
1235,198449,2034575,1699071809
2642977,9,6133,1699071809
5345313,391,251734,1699071809
147115,61,2233,1699071809
884316,24282,440048,1699071809
444038,67,6948,1699071883
23590,984,12034,1699071883
11152,11497,147914,1699071883
215953,7542,68333,1699071883
14580505,552,13247,1699071883
81480274,402,14998,1699071883
16874,469,10345,1699071883
9730331,34,196,1699071883
22657,640,4633,1699071883
18011725,13,709,1699071883
995588,1090,10317,1699071957
101069729,0,2,1699071957
7425,4886,41701,1699071957
10660750,739,26627,1699071957
10515052,244,3203,1699071957
8731,3677,24384,1699071957
9383058,1315,2204,1699071957
66105,1073,9290,1699071957
28629,3719,7027,1699071957
18889720,160,2225,1699071957
70937,84,2314,1699072030
13993483,391,22921,1699072030
1553321,364,8357,1699072030
82195160,5,106,1699072030
69022433,14,679,1699072030
537246,124,66212,1699072105
3024029,294,16950,1699072105
1286149,163,28599,1699072105
145522,1177,8592,1699072105
995033,15,2202,1699072105
1344,128388,2580364,1699072105
51597089,60,15443,1699072105
3671,16071,187490,1699072105
1124924,527,13825,1699072105
3175451,721,49722,1699072105
74306759,17,1351,1699072105
2247,65981,1296296,1699072105
1286891,706,78043,1699072178
1373,52453,956118,1699072178
3562922,2,71,1699072178
64711438,120,1917,1699072178
23793,2319,42769,1699072178
27304,411,12509,1699072178
476248,869,15608,1699072178
254995,4487,19514,1699072178
8621,6959,46717,1699072178
855749,414,7221,1699072178
11695727,49396,750866,1699072178
217145,3033,63813,1699072178
23858,3940,62405,1699072252
21544,1109,8885,1699072252
2186924,57,2123,1699072252
355850,142,2275,1699072252
3205573,51865,914202,1699072252
4010009,1310,3275,1699072252
10976,3107,134616,1699072327
1252,20344,1108778,1699072327
88260571,10,12,1699072400
165303,3413,56878,1699072400
5243742,16,544,1699072400
97442823,0,496,1699072400
10515,1401,11666,1699072400
78395616,18,1526,1699072400
11186692,87,3882,1699072400
207624,433,42552,1699072400
99816187,2,131,1699072400
3056209,117,19605,1699072474
6104,21986,168859,1699072474
2561313,511,72479,1699072474
34424,295,20163,1699072474
68016691,4,62,1699072474
85668537,21,1606,1699072474
11727,11668,429445,1699072550
163161,4900,32645,1699072550
1947290,106,20272,1699072550
74985,387,117536,1699072550
2480405,422,9838,1699072550
157353,44092,584286,1699072550
9401140,2715,19795,1699072550
24599526,627,7291,1699072550
97200504,1,347,1699072550
514718,162,9132,1699072624
869128,222,99822,1699072624
4505,8461,283243,1699072624
55956,214,107531,1699072624
391473,6951,164568,1699072624
3523887,623,47749,1699072624
746486,13,13459,1699072624
271032,100,1495,1699072624
11541,11833,432487,1699072624
2746223,99,218653,1699072698
3863,19584,184396,1699072698
708782,69,36637,1699072698
164664,27208,313311,1699072698
35537184,22,932,1699072698
30156345,3,869,1699072698
18357252,4,244,1699072698
5674,5560,29389,1699072698
81946562,4,323,1699072698
14317,4611,58558,1699072698
82788746,7,46,1699072698
15656,66962,1786166,1699072771
34471973,4,25,1699072771
64865352,283,14714,1699072771
67887261,51,13100,1699072771
115874,423,8154,1699072771
84449,29,8049,1699072771
82291171,14,42,1699072771
22191,1058,13098,1699072845
438278,533,9128,1699072845
92639988,5,5,1699072845
19107,4245,21065,1699072845
1312124,263,1430,1699072845
97412927,3,20,1699072845
2302874,561,7673,1699072845
7813,890,14730,1699072845
15484089,484,1439,1699072929
1406,74856,3615104,1699072929
2604751,94,2330,1699072929
265294,3393,35880,1699072929
79560,4152,25604,1699072929
24822,387,30156,1699072929
35460560,65,3788,1699073003
5461,10282,147628,1699073003
39472,1083,5415,1699073003
48738,667,6049,1699073003
89997375,12,521,1699073003
5292867,204,1806,1699073003
12902,12771,237489,1699073003
3645005,212,1676,1699073003
201351,11139,619795,1699073003
11057,9070,330935,1699073079
79450721,32,357,1699073079
3617422,74692,792694,1699073079
84021,343,9823,1699073079
35601183,838,45278,1699073079
2118349,535,3859,1699073079
14376,2057,58313,1699073079
47905,5318,60121,1699073079
971132,33,803,1699073079
1697450,47,614,1699073079
15208770,2489,11692,1699073079
24765,552,6095,1699073153
51622504,66,763,1699073153
2756411,641,13422,1699073153
2855889,14,3112,1699073153
16199690,1845,94480,1699073153
2380,62759,799043,1699073153
38416,266,3000,1699073153
8019,4016,57995,1699073153
11761538,37,1455,1699073153
15550475,468,1614,1699073153
82422869,27,148,1699073153
2973559,52,914,1699073153
484518,23,1186,1699073226
18436962,49,349,1699073226
590130,424,25261,1699073226
17980749,135,3393,1699073226
77581430,6,115,1699073226
166056,3072,217283,1699073226
89902925,11,2120,1699073226
164126,10647,73392,1699073226
80078844,12,293,1699073300
1603,66707,2608577,1699073300
9817338,18,730,1699073300
5318777,266,19163,1699073300
1891806,79,8278,1699073300
111108,637,2191,1699073300
13359870,176,7679,1699073300
22614,7441,242918,1699073374
24494,3069,20531,1699073374
2349382,180,43225,1699073374
809397,6666,63030,1699073374
3534,71710,1495858,1699073374
791742,1158,19296,1699073374
1350660,129,1090,1699073374
63634,579,6746,1699073374
63160276,2,25,1699073448
1657063,1495,54303,1699073448
82773971,8,1481,1699073448
13727,5395,105034,1699073448
33455963,33,4288,1699073448
46754,344,21904,1699073448
461894,53,13156,1699073521
21279,206,39984,1699073521
3517767,944,103558,1699073521
19678,1763,60224,1699073521
5107,13213,275342,1699073521
162510,4583,85602,1699073521
7027,6151,168544,1699073521
95735205,9,118,1699073521
436009,75,9189,1699073521
75467665,64,7136,1699073521
78300615,19,515,1699073521
82823467,12,129,1699073595
2250822,108,2489,1699073595
81938251,7,1909,1699073595
1951,72320,1291792,1699073595
4307,10372,91553,1699073595
19394,317,38241,1699073595
10153839,2546,87147,1699073669
18918013,7,250,1699073669
26894,1304,26179,1699073669
3738695,1672,105670,1699073669
18300211,287,59119,1699073669
1703,57815,542317,1699073669
76474273,344,3721,1699073669
5158268,197,708,1699073669
578782,636,2473,1699073669
80325,630,26635,1699073669
1082026,3775,18454,1699073669
2896658,80,22459,1699073669
708676,363,56593,1699073743
68271858,41,193,1699073743
17882015,261,36009,1699073743
2660,1269,25023,1699073743
10818,4346,278363,1699073743
3825945,11,624,1699073743
30703,1048,24623,1699073743
8236,73281,433740,1699073817
27292,2132,718124,1699073817
3619059,42,1835,1699073817
685780,80,46584,1699073817
9574256,10,248,1699073817
1279498,1721,17919,1699073817
79570619,64,4460,1699073817
6172983,344,5976,1699073817
18286898,11181,187781,1699073891
15178613,56,431,1699073891
3293310,600,63538,1699073891
23101,4098,40696,1699073891
5013440,2455,184839,1699073891
22324,1453,61200,1699073891
79690398,12,359,1699073891
31452438,8,216,1699073964
2786,1841,26707,1699073964
142026,863,9089,1699073964
19559,1260,178676,1699073964
1418841,5357,3614293,1699073964
12861,3042,38085,1699073964
41004,3791,30919,1699073964
19519,513,7535,1699073964
2739,4449,58911,1699073964
4035873,1524,14585,1699073964
1526,17238,565740,1699073964
26745,4772,41895,1699074040
11235349,32,1787,1699074040
10079580,21,94,1699074040
4565,11826,173245,1699074040
162755,3191,44318,1699074040
20563,2453,28130,1699074040
146075,4128,35216,1699074040
76719929,120,7506,1699074040
3863363,14412,31217,1699074040
3246,6649,105428,1699074113
12150,951,47612,1699074113
97199819,1,168,1699074113
40954,272,11012,1699074113
3640016,658,85942,1699074113
7187998,16,5424,1699074113
22688,20986,1172701,1699074113
100083835,6,379,1699074113
276501,231,9573,1699074113
15798900,459,53179,1699074194
127100,123,1667,1699074194
26855,4196,143278,1699074194
10126494,59,22369,1699074194
3762,18966,165941,1699074194
98440972,3,237,1699074194
72305521,4,71,1699074194
42691819,3,241,1699074194
94474,1976,87544,1699074194
2506549,134,7447,1699074194
1468,115736,2786615,1699074194
137399,16,820,1699074194
80169247,16,2323,1699074194
2911,91002,171741,1699074268
131801,231,6394,1699074268
12957486,993,75624,1699074268
1487827,103,4935,1699074268
3262075,63,2288,1699074268
10666628,84,7887,1699074268
89850919,4,68,1699074342
24797090,87,1155,1699074342
71536,379,8298,1699074342
166774,4218,26700,1699074342
6905,19120,52097,1699074342
848326,457,4185,1699074342
2986315,10,1129,1699074342
51680975,39,171,1699074342
9438,4310,62014,1699074342
18211624,44,1911,1699074342
18958333,45,2856,1699074416
18040365,733,16273,1699074416
1756,248685,5507342,1699074416
319937,40,2063,1699074416
89913762,1333,14798,1699074416
4030721,794,7707,1699074416
5078432,285,12698,1699074416
1647800,468,12774,1699074416
14028488,1104,20370,1699074416
1769216,39,601,1699074416
82341254,18,59,1699074416
117494,758,4419,1699079710
22316807,1,474,1699079710
3316709,90,4038,1699079710
20421,1327,71661,1699079710
28647688,362,3503,1699079710
2547066,56,519,1699079710
18805,827,39343,1699079710
2908367,1850,172831,1699079710
35121,1216,18207,1699079785
18016269,2916,52991,1699079785
10278948,4,5616,1699079785
94666857,0,0,1699079785
13330960,40,363,1699079785
2646,404018,3879853,1699079785
255739,1246,36186,1699079785
2433416,11343,239506,1699079785
1357956,660,3173,1699079862
26283799,2396,18186,1699079862
1879,14610,745694,1699079863
55697,93,2007,1699079863
99501189,2,5,1699079937
239724,136,2305,1699079937
1392,85368,517151,1699079937
2727843,23,643,1699079937
133340,32,1372,1699079937
53258410,5,863,1699079937
19023,1866,40919,1699079937
1392,85372,517151,1699079937
20826,1211,61843,1699079937
596893,637,43865,1699079937
8152907,301,21778,1699079937
93942,130,92057,1699079937
9100,3097,166914,1699080011
3029,9871,78014,1699080011
71028032,70,8465,1699080011
6453825,3002,166668,1699080011
69989,1027,19574,1699080011
1878695,585,44045,1699080011
709717,462,36645,1699080085
24372,1969,8823,1699080085
68868739,160,3967,1699080085
23199,1192,7079,1699080085
22026,4381,141973,1699080085
379921,245,4265,1699080085
98775027,1,2,1699080085
1214620,6,107,1699080085
10146731,1467,14620,1699080085
2415821,89,5165,1699080085
22076,433,7487,1699080159
95680483,2,32,1699080159
5211558,464,1644,1699080159
101005147,0,144,1699080159
11418511,863,171357,1699080159
28974109,12486,145813,1699080159
279556,2335,17462,1699080159
8533,5789,83507,1699080159
96662373,8,96,1699080159
6250,24011,149449,1699080159
13744790,25,2092,1699080159
5307136,3511,41756,1699080159
46024,1433,70276,1699080159
256109,43,86575,1699080233
631792,1089,141301,1699080233
332596,1623,22923,1699080233
94138,270,3397,1699080233
79462541,225,2552,1699080233
20397,19485,45745,1699080233
37639,170,34117,1699080233
97210197,1,9,1699080233
47025,980,6594,1699080309
5394,4645,98275,1699080309
54350022,7,18020,1699080309
502124,4541,535960,1699080309
10190,1616,5694,1699080309
18409581,12,4927,1699080309
23814,1502,10632,1699080309
4843130,2,46,1699080309
74415856,5,15,1699080309
2742193,310,18691,1699080309
26685,572,14888,1699080309
24666,1278,13997,1699080384
163991,3514,72153,1699080384
71497532,9030,57400,1699080384
1908469,134,1223,1699080384
703025,556,16583,1699080384
15735,1730,67137,1699080384
58556,6561,26354,1699080384
18105269,236,16350,1699080384
28167088,124,4074,1699080384
5185,8321,221435,1699080384
1612,126903,3336232,1699080384
26945,4483,581732,1699080458
18641700,52,2193,1699080458
22295346,198,8919,1699080458
30267,947,16522,1699080458
815008,3483,210457,1699080458
16940,10419,207062,1699080458
1179661,64,461,1699080458
1597294,18,181,1699080458
42747663,84,2253,1699080532
18009221,16,243,1699080532
4723171,1889,11324,1699080532
88737,821,9229,1699080532
62754486,4,113,1699080532
352894,553,10242,1699080532
135736,117,6195,1699080532
98408178,4,12303,1699080532
1956169,225,8789,1699080532
62868181,5,8,1699080532
1507960,302,41598,1699080532
3055544,101,2639,1699080532
23852,1282,23765,1699080532
162214,7387,165160,1699080606
27114546,30,4222,1699080606
3292012,15,265,1699080606
1075010,1376,8373,1699080606
31135505,27,110497,1699080606
899708,4165,41148,1699080606
33274,448,6793,1699080680
3269,60180,1554688,1699080680
1509872,71,1124,1699080680
4025400,70,219,1699080680
89536704,12,1881,1699080680
4711,19593,208615,1699080680
99386,26,5144,1699080680
16198261,60,9000,1699080680
2640631,13,92,1699080680
2271,130493,2576869,1699080680
3791350,32,882,1699080753
106767,54,2179,1699080753
6411,1839,15037,1699080753
20859,4091,59304,1699080753
624581,875,31384,1699080753
462369,1474,17452,1699080753
225942,896,8831,1699080753
135421,245,2198,1699080753
10001,13834,154007,1699080827
1745166,194,3255,1699080827
97893839,1,14,1699080827
1047203,118,3061,1699080827
3200228,5028,73650,1699080827
1068,283744,4471982,1699080827
10653469,653,65813,1699080827
284165,158,716,1699080827
73013724,363,35886,1699080827
228650,249,158430,1699080827
25452,2210,139990,1699080827
2935380,87,72514,1699080901
3613091,44,1507,1699080901
3264,37304,192221,1699080901
132398,192,11915,1699080901
7934671,72,88094,1699080901
93528187,2,2,1699080901
1511,39920,2547108,1699080901
277579,96836,3173156,1699080901
6428,10932,324005,1699080901
3185,70179,4680340,1699080901
373159,4359,35939,1699080975
30972,575,7990,1699080975
79153265,3571,118552,1699080975
458871,1396,34464,1699080975
10802048,62,708,1699080975
2074192,39,241,1699080975
502982,830,17476,1699080975
164197,23230,1381639,1699080975
3309945,70,1867,1699080975
2460648,295,4158,1699080975
31991,116,4548,1699080975
6428660,328,11664,1699080975
1100944,7968,194058,1699080975
1123788,480,37775,1699081049
22244,3809,131888,1699081049
54311,353,3062,1699081049
11322,3721,190317,1699081049
3626,131353,615898,1699081049
2899,2113,13120,1699081049
911928,2193,9804,1699081049
96157938,2397,7931,1699081049
1630,13065,117977,1699081049
78055708,44,38174,1699081049
88921,1135,42845,1699081049
99479066,1,64,1699081049
164957,4603,37724,1699081049
208544,431,24261,1699081049
79098833,3,14144,1699081049
10640338,152,9852,1699081049
1419,55593,641136,1699081049
75753067,223,8154,1699081123
534006,1331,25162,1699081123
406934,310,2834,1699081123
10214501,53,1024,1699081123
96945216,11,1303,1699081123
3626,131351,615898,1699081123
35094,758,4334,1699081123
3866,9708,51988,1699081123
17898513,106,7795,1699081123
15762,1755,30759,1699081197
82500012,1,164,1699081197
74932340,7,30,1699081197
76439142,331,38867,1699081197
1750973,4,39,1699081197
4682,1781,122516,1699081197
1262,68486,2158208,1699081197
4099,27261,439305,1699081271
10147314,12,547,1699081271
12890,7010,73878,1699081271
64705969,1,7,1699081345
213591,51,2059,1699081345
80648075,1,1624,1699081345
9499,11404,102455,1699081345
82812007,5,100,1699081345
11678,3272,35589,1699081345
3608,27390,1788121,1699081419
6579,2016,109228,1699081419
2957445,737,12893,1699081419
963739,104,33430,1699081419
61854,1307,6372,1699081419
52535088,3,0,1699081419
12613351,110,1873,1699081419
90636422,287,2637,1699081493
56897,115,6464,1699081493
1696824,321,443,1699081493
162866,7184,509474,1699081493
28660,999,25937,1699081493
27135429,442,7551,1699081493
46970,654,96444,1699081493
18249313,859,71463,1699081493
14084,9323,395391,1699081493
12177584,33,375,1699081493
2548094,451,2915,1699081567
3651186,8,189,1699081567
908559,10,801,1699081567
29275,742,6890,1699081567
3563085,638,18598,1699081567
311841,2910,31606,1699081567
16244330,29,450,1699081567
1677,62631,460126,1699081641
461332,101,1745,1699081641
167251,3803,430616,1699081641
700137,174,5923,1699081641
42288622,84,1667,1699081641
9070,10205,112957,1699081641
82441118,164,7971,1699081641
40922579,123,925,1699081641
18169795,56,1822,1699081715
15216634,925,10755,1699081715
33279976,6,17007,1699081715
2214607,1050,16737,1699081715
45970,1301,30068,1699081715
77610,96,43498,1699081715
166837,11253,116182,1699081715
3043634,194,6061,1699081789
2913292,272,19181,1699081789
928708,164,1733,1699081789
3626155,785,62142,1699081789
3787591,51,6799,1699081789
3215566,434,4484,1699081789
3700354,111,30753,1699081789
91422329,10,25,1699081789
77156037,31,206,1699081789
7318,10192,130484,1699081789
14528,3671,65692,1699081863
64890982,1118,105071,1699081863
42304017,10,2095,1699081863
2261227,230,48535,1699081863
1497,29696,1295448,1699081863
205856,1276,2943,1699081863
1947586,695,27644,1699081937
1508,177266,1336119,1699081937
23554,2348,17246,1699081937
56805461,88,26,1699081937
18374293,434,8447,1699081937
32131844,42,954,1699081937
16177047,727,11346,1699081937
37423105,59,1719,1699081937
11834,14566,188571,1699081937
10676004,218,10733,1699081937
12573,845,23924,1699082010
667154,17,864,1699082010
3663581,720,21930,1699082010
131880,1037,9644,1699082010
3432,36945,268512,1699082010
17204,1472,46147,1699082010
96127213,2,242,1699082010
2082,1326,42702,1699082085
69920447,48,4671,1699082085
27179342,109,1407,1699082085
67493658,44,13795,1699082085
30707253,14,701,1699082085
71666247,23,714,1699082085
291451,182,7880,1699082085
3021808,298,10843,1699082085
101923,298,4837,1699082085
453726,298,1841,1699082158
71662986,16,6950,1699082158
89861330,5,2171,1699082158
100741581,0,384,1699082158
21488,1953,35660,1699082158
164876,6226,28505,1699082158
2584457,372,1725,1699082158
134924,699,13037,1699082158
15112,3196,128172,1699082158
9473780,119,8024,1699082158
73867898,2,109,1699082158
3623090,165,1404,1699082158
20548,462,14779,1699082158
1642,85296,3750262,1699082158
1576947,46,2216,1699082158
2723,29218,988267,1699082232
1159699,62,481,1699082232
125380,34,153,1699082232
525358,172,4820,1699082232
3765,17486,499047,1699082232
1144285,972,14202,1699082232
2274551,152,2048,1699082232
2851993,128,3163,1699082232
4347295,113,136,1699082232
5153,726,15784,1699082232
14344,3457,318466,1699082232
6516614,341,1752,1699082306
163789,5687,268527,1699082306
96125415,7,1285,1699082306
18415460,40,2383,1699082306
6577155,514,6080,1699082306
1284978,1547,18004,1699082306
69601172,207,5962,1699082306
21182,587,8117,1699082380
53713122,80,97,1699082380
36295,321,9978,1699082380
810707,434,3315,1699082380
45764,276,9707,1699082380
5140,18375,1094160,1699082380
229433,2971,242490,1699082380
15513680,7,20,1699082454
815722,18,10910,1699082454
81694352,41,491,1699082454
71583175,91,362,1699082454
112761,149,937,1699082454
930264,285,2801,1699082454
74373298,7,201,1699082454
212405,137,43389,1699082528
8215039,115,1883,1699082528
1505,44249,872051,1699082528
33205979,1780,44420,1699082528
1184752,31,3988,1699082528
2897074,33,1169,1699082528
21743,3217,116729,1699082528
36649,2029,37347,1699082528
8221,13066,362795,1699082528
51732380,68,13524,1699082528
281801,13,7026,1699082602
819218,165,3557,1699082602
2610794,20,1454,1699082602
114044,6268,76024,1699082602
708012,244,2400,1699082602
95149457,0,1,1699082602
10416573,410,1747,1699082602
3474074,6,196,1699082602
83051748,26500,433328,1699082602
24773027,5930,302010,1699082602
17069,5379,20656,1699082602
40653509,117648,513512,1699082675
76618031,0,16,1699082675
581589,77,5570,1699082675
13191046,40,1644,1699082675
2602522,1243,47930,1699082675
374950,1315,30340,1699082675
8010235,72,289,1699082675
53596,1415,54255,1699082675
45627,267,3657,1699082675
1400,31569,1675608,1699082749
31019107,23,43404,1699082749
164860,3816,45180,1699082749
79825491,27,12196,1699082749
1815218,89261,2647560,1699082749
34288457,10,855,1699082823
91313799,849,11867,1699082823
91162183,11,5,1699082823
2721911,381,8705,1699082823
9327257,110,12671,1699082823
3748,54413,3446156,1699082823
3225855,19,158,1699082823
50432,1192,13327,1699082823
10996691,43,5493,1699082823
163267,8914,58703,1699082823
166979,4049,51515,1699082823
2835736,34,1354,1699082823
90699586,2,10,1699082823
2952271,802,22515,1699082823
462543,61,2851,1699082823
678221,1281,64351,1699082823
1511193,2806,15967,1699082898
315817,16065,98220,1699082898
214960,2359,35233,1699082898
10520737,837,10415,1699082898
2658553,162,10549,1699082898
2039570,77,34071,1699082898
4432660,8,34022,1699082972
6715272,959,26978,1699082972
205651,451,6204,1699082972
1406,74853,3615182,1699082972
77097,359,52025,1699082972
18466,3397,86244,1699083046
81487298,22,84,1699083046
67295086,93,1305,1699083046
80842762,1,42,1699083046
21698,479,16070,1699083046
737554,2596,22391,1699083046
2963249,2329,160924,1699083046
443391,10,1067,1699083046
6062532,352,951,1699083046
1670,12469,109054,1699083046
2734,73543,2075515,1699083046
99530411,0,500,1699083121
35447626,71,979,1699083121
6407329,1166,87728,1699083121
30632967,242,4019,1699083121
18166330,7,11246,1699083195
4021828,48,86,1699083195
5061336,327,24500,1699083195
3643224,169,2574,1699083195
474085,49,849,1699083269
18427285,160,402,1699083269
67736301,321,6136,1699083269
539853,1922,44952,1699083269
573243,1064,29066,1699083269
1067067,2743,21431,1699083269
40087,863,14445,1699083269
2372885,14367,227252,1699083269
11129348,635,73745,1699083343
10482414,35,3029,1699083343
4512,5753,36951,1699083343
16170674,1045,4471,1699083343
1393,175855,14767865,1699083343
162828,18795,1285181,1699083343
3631,12320,113494,1699083343
3920632,857,8017,1699083343
37857,1074,25664,1699083343
2141751,69,7355,1699083417
1917473,67,4009,1699083417
10111,7655,35631,1699083417
163227,633,27852,1699083417
15862365,7,6968,1699083417
2706103,797,48285,1699083491
1551,1559,12673,1699083491
19180,4682,36786,1699083491
6906173,9,6,1699083491
2999998,387,81869,1699083491
418095,6357,417683,1699083491
34123436,17,1039,1699083491
3210501,397,25581,1699083565
899339,4,9165,1699083565
29088099,0,23,1699083565
942920,340,8961,1699083565
101016010,0,159,1699083639
641569,18,18084,1699083639
360308,4424,81764,1699083639
27397,620,4170,1699083639
1595517,89,8066,1699083639
3313480,82,2064,1699083639
1259593,9687,103669,1699083713
78411905,21,217,1699083713
825921,26,832,1699083713
2037495,11,2960,1699083713
90481678,2,3199,1699083713
289310,613,13531,1699083713
63874158,24,204,1699083713
22317168,12,1482,1699083713
680248,1530,166197,1699083713
2616230,447,2601,1699083787
74028559,35,877,1699083787
10399839,1359,77752,1699083787
1639877,99,2444,1699083787
36011724,250,13004,1699083787
18401,2125,26877,1699083787
89896807,9,950,1699083787
33835,2595,19116,1699083787
1273631,6198,187169,1699083787
45708,7280,224912,1699083787
162241,4582,133508,1699083861
18040762,22,819,1699083861
1102373,345,5998,1699083861
2908367,1849,172840,1699083861
3896,25118,727213,1699083861
2053817,124,1052,1699083861
8274,7579,432332,1699083935
1646,34894,2189901,1699083935
7975695,44,325,1699083935
12961970,56,335,1699083935
1183726,184,881,1699083935
2866215,26523,263583,1699083935
3140107,89,13453,1699084010
11504,1394,34146,1699084010
220139,1860,69512,1699084010
71017612,395,7041,1699084010
10792856,5,121,1699084010
701854,5651,53127,1699084010
42928138,47,1259,1699084010
6254706,87,5979,1699084084
809314,1149,34010,1699084084
3090,7400,289816,1699084084
16101,5778,386263,1699084084
11014556,7,1484,1699084084
82322790,8,255,1699084084
15728183,403,1207,1699084084
608693,25,8899,1699084084
11855,1057,71927,1699084158
166153,8423,254053,1699084158
42134,3115,22140,1699084158
22112,3343,104310,1699084158
3252,17234,89350,1699084158
32044,262,5547,1699084158
3254263,3128,246925,1699084158
19087,7656,46621,1699084233
9170,3875,66035,1699084233
33169189,5,103,1699084233
82556159,3,12414,1699084233
65328918,12,855,1699084233
83039839,1,258,1699084233
165719,217,36208,1699084233
917029,944,36217,1699084233
3764607,37,3485,1699084307
63855,368,2998,1699084307
32223,1043,5219,1699084307
30541,387,12388,1699084307
5312630,204,2949,1699084307
75764856,23,3581,1699084307
35595761,23,2040,1699084307
8684,798,133644,1699084307
13386,9774,237030,1699084381
3632035,1854,91685,1699084381
14845,2975,23909,1699084381
33203846,2,1406,1699084381
88221930,10,5,1699084381
7170,1836,62045,1699084381
18577044,88,3104,1699084381
4701,6382,68489,1699084381
10062744,25,733,1699084381
23736,1341,17040,1699084455
40703689,347,11459,1699084455
30617798,204,15337,1699084455
7973087,341,21156,1699084455
1102416,746,30864,1699084455
6624074,100,4952,1699084455
2804578,269,15901,1699084455
1463851,17,12616,1699084529
19683,391,38614,1699084529
6577380,48,2848,1699084529
7964666,24,2048,1699084529
4031023,264,1214,1699084603
25039553,194,4553,1699084603
19424,189,23967,1699084603
10799461,1163,21460,1699084603
16094,1199,16945,1699084603
367977,1197,15472,1699084603
15708603,10,20,1699084603
474104,85,3556,1699084603
163690,8956,326345,1699084603
40956,216,214156,1699084603
18008436,3226,87923,1699084603
101031596,0,114,1699084603
89323771,29,215,1699084677
19106228,9,458,1699084677
551934,105,2310,1699084677
12669435,2051,30850,1699084677
16162082,505,14169,1699084677
4929,4855,222764,1699084677
3379,42811,533288,1699084677
27921,143,16410,1699084751
324604,8170,255146,1699084751
20723,2033,46281,1699084751
269675,2389,35581,1699084751
19244985,45,4670,1699084751
2012930,48,74,1699084751
2329618,485,2390,1699084751
90636734,8,40,1699084826
5368909,1834,23417,1699084826
227878,3040,19584,1699084826
70473170,308,13881,1699084900
10538752,314,1922,1699084900
7556,30146,239187,1699084900
7973623,143,2425,1699084900
1257914,40,2015,1699084900
7588779,30,1502,1699084900
64897202,73,646,1699084900
3284954,0,194,1699084900
2723098,1559,70101,1699084900
3007,11971,841612,1699084900
3164084,24,407,1699084900
4334,62502,2198445,1699084900
3953575,21,252,1699084974
696485,2907,320725,1699084974
3081288,38,4808,1699084974
71620103,178,1656,1699084974
15738014,21,410,1699084974
2487832,19,2843,1699085049
11846874,79,1642,1699085049
1833,3086,2867303,1699085049
21521,1933,6901,1699085049
33631,896,18506,1699085049
599286,42,899,1699085049
8321687,9,20,1699085049
100734735,0,411,1699085049
9802,5938,38872,1699085049
13901,2955,102624,1699085123
3586991,118,3307,1699085123
5619,13641,322144,1699085123
3595489,355,2074,1699085123
87201678,9,288,1699085123
71089592,13,791,1699085123
30953,1981,19369,1699085123
167700,3906,121215,1699085123
87157428,1,253,1699085197
27821,509,11326,1699085197
356254,2071,34374,1699085197
73974,936,24215,1699085197
2272345,33,1670,1699085197
79902774,2213,67177,1699085197
3538920,145,24281,1699085197
63199,1543,19571,1699085197
894640,25,52336,1699085271
2343421,1598,12466,1699085271
11187415,31,18536,1699085271
5706805,416,1275,1699085271
32950,2452,42974,1699085271
209827,27,3159,1699085271
7616,14320,112057,1699085271
66514,29,11591,1699085271
1839577,4922,97317,1699085271
166680,8187,252810,1699085271
13542,4250,109152,1699085346
1043715,550,39073,1699085346
10609370,254,2553,1699085346
844650,16,1049,1699085346
33362,325,6926,1699085346
39014,10717,44958,1699085346
3975547,10,18,1699085346
2934,36631,444677,1699085346
1463643,18,11494,1699085346
10620373,690,53115,1699085346
2668792,240,12516,1699085346
93478,152,50778,1699085420
4985,4396,31761,1699085420
2660651,164,12972,1699085420
84551,158,99805,1699085420
86624025,2,8,1699085420
8141,25451,885791,1699085420
2192142,300,2923,1699085420
239993,111,2647,1699085494
81569069,2,179,1699085494
82218853,13,88,1699085494
1815218,89268,2647583,1699085494
57783,895,70988,1699085494
97031115,9,601,1699085494
64862701,314,6175,1699085569
65475359,9,912,1699085569
363277,44,521,1699085569
997162,75,2547,1699085569
18092211,237,6507,1699085569
10667,107244,10030518,1699085569
164889,3129,50662,1699085644
474443,314,8487,1699085644
2073870,20278,1029652,1699085644
7597308,2762,151568,1699085644
96045825,5,598,1699085644
506275,27,27415,1699085717
89956025,23,764,1699085717
10737,4575,72327,1699085717
510681,825,14644,1699085717
40657851,143,15825,1699085717
90627662,254,18447,1699085717
9158,6227,206255,1699085717
24802056,117,1856,1699085717
1189394,2692,11534,1699085717
19866,1485,16410,1699085792
97450340,0,278,1699085792
2868,16224,230892,1699085792
78288022,278,23737,1699085792
1688026,4063,1250117,1699085792
2640665,43,12439,1699085792
79098,185,40933,1699085792
10089202,421,12656,1699085792
1167975,427,6733,1699085792
5383492,149,1587,1699085792
164756,20710,200018,1699085792
76358886,38,1911,1699085866
53595281,31,29,1699085866
33229863,0,1290,1699085866
71522720,3,38,1699085866
99835816,0,1144,1699085866
6859,7967,88540,1699085866
2746392,668,56084,1699085866
5161,12556,265227,1699085866
28134770,8,1729,1699085940
7930276,13,3468,1699085940
300543,238,3314,1699085940
9430959,388,20802,1699085940
