code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2014J,125535,F,Scotland,A Level or Equivalent,30-40%,35-55,2,120,N,Pass
BBB,2014J,125874,F,South East Region,Lower Than A Level,40-50%,35-55,1,60,Y,Withdrawn
BBB,2014J,126769,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass
BBB,2014J,126800,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
BBB,2014J,132055,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
BBB,2014J,132924,F,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
BBB,2014J,138407,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
BBB,2014J,142324,F,East Anglian Region,Lower Than A Level,30-40%,35-55,1,120,N,Pass
BBB,2014J,145280,F,East Midlands Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass
BBB,2014J,150398,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Distinction
BBB,2014J,151917,F,West Midlands Region,A Level or Equivalent,10-20,0-35,4,60,N,Pass
BBB,2014J,152973,F,Scotland,Lower Than A Level,60-70%,35-55,0,120,N,Pass
BBB,2014J,155484,F,South West Region,Lower Than A Level,60-70%,35-55,0,120,N,Distinction
BBB,2014J,156358,F,Ireland,Lower Than A Level,60-70%,0-35,2,60,N,Withdrawn
BBB,2014J,157752,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2014J,160026,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,60,N,Pass
BBB,2014J,161811,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2014J,165099,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,180,N,Fail
BBB,2014J,165498,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,270,Y,Withdrawn
BBB,2014J,169008,M,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Pass
BBB,2014J,169400,F,Wales,HE Qualification,90-100%,0-35,0,120,N,Distinction
BBB,2014J,173163,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
BBB,2014J,177554,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2014J,179073,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn
BBB,2014J,179297,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,Fail
BBB,2014J,184234,F,Ireland,Lower Than A Level,10-20,0-35,1,60,N,Fail
BBB,2014J,184583,F,Wales,Lower Than A Level,40-50%,0-35,3,60,N,Fail
BBB,2014J,184972,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2014J,188766,F,Ireland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
BBB,2014J,191459,F,Scotland,A Level or Equivalent,60-70%,0-35,1,60,Y,Fail
BBB,2014J,191746,F,Wales,Lower Than A Level,40-50%,0-35,2,90,N,Fail
BBB,2014J,191973,F,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass
BBB,2014J,192944,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2014J,193310,F,South West Region,HE Qualification,0-10%,0-35,0,120,N,Pass
BBB,2014J,195221,F,Wales,A Level or Equivalent,50-60%,0-35,1,60,N,Fail
BBB,2014J,195345,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass
BBB,2014J,195940,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2014J,197527,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2014J,201655,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,205978,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,226839,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2014J,228235,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,2,60,N,Withdrawn
BBB,2014J,228909,M,North Region,Lower Than A Level,,35-55,0,60,Y,Withdrawn
BBB,2014J,229326,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
BBB,2014J,230383,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,235371,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2014J,237913,F,North Western Region,A Level or Equivalent,20-30%,0-35,2,60,N,Pass
BBB,2014J,238144,F,Wales,A Level or Equivalent,40-50%,35-55,3,60,N,Fail
BBB,2014J,242893,F,Yorkshire Region,No Formal quals,30-40%,0-35,2,60,N,Withdrawn
BBB,2014J,245784,F,East Anglian Region,HE Qualification,30-40%,35-55,1,60,N,Fail
BBB,2014J,247457,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
BBB,2014J,247967,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,249154,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2014J,252863,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2014J,254313,F,South East Region,HE Qualification,20-30%,35-55,0,240,Y,Withdrawn
BBB,2014J,254612,M,Scotland,A Level or Equivalent,30-40%,0-35,3,90,N,Fail
BBB,2014J,255957,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
BBB,2014J,258268,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass
BBB,2014J,258840,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
BBB,2014J,260137,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass
BBB,2014J,260216,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
BBB,2014J,260777,F,North Western Region,Lower Than A Level,0-10%,0-35,2,90,N,Withdrawn
BBB,2014J,263448,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Pass
BBB,2014J,264281,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,180,N,Withdrawn
BBB,2014J,264694,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2014J,264732,F,South Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn
BBB,2014J,265466,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass
BBB,2014J,267774,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2014J,269510,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
BBB,2014J,270191,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
BBB,2014J,271047,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
BBB,2014J,272000,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,90,N,Fail
BBB,2014J,272617,F,East Midlands Region,Lower Than A Level,20-30%,0-35,3,60,Y,Withdrawn
BBB,2014J,275006,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass
BBB,2014J,275180,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2014J,275296,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,2,60,N,Fail
BBB,2014J,276925,F,Wales,A Level or Equivalent,70-80%,35-55,1,60,N,Pass
BBB,2014J,277967,M,London Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass
BBB,2014J,279238,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2014J,280054,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2014J,280152,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
BBB,2014J,284246,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
BBB,2014J,284762,F,East Midlands Region,A Level or Equivalent,10-20,0-35,2,60,N,Pass
BBB,2014J,285470,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass
BBB,2014J,285992,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2014J,286338,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2014J,286947,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
BBB,2014J,288086,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass
BBB,2014J,288655,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,290184,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass
BBB,2014J,292813,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,120,Y,Withdrawn
BBB,2014J,293387,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2014J,293989,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn
BBB,2014J,294134,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,297179,F,North Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass
BBB,2014J,297685,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
BBB,2014J,297806,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
BBB,2014J,298187,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2014J,298303,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
BBB,2014J,298961,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass
BBB,2014J,300819,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction
BBB,2014J,303165,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
BBB,2014J,303617,F,Wales,Lower Than A Level,0-10%,35-55,1,60,N,Pass
BBB,2014J,305909,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2014J,306478,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2014J,306880,F,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
BBB,2014J,308775,F,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction
BBB,2014J,308850,M,Wales,Lower Than A Level,10-20,35-55,0,120,N,Fail
BBB,2014J,314252,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
BBB,2014J,314675,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2014J,314801,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass
BBB,2014J,316421,F,East Anglian Region,Lower Than A Level,10-20,35-55,1,60,N,Withdrawn
BBB,2014J,321450,F,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Pass
BBB,2014J,322184,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,322574,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail
BBB,2014J,327224,F,Ireland,A Level or Equivalent,60-70%,35-55,3,60,N,Fail
BBB,2014J,327940,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
BBB,2014J,330917,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,330981,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
BBB,2014J,335035,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
BBB,2014J,335765,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn
BBB,2014J,338554,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
BBB,2014J,340216,F,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
BBB,2014J,340592,F,Wales,A Level or Equivalent,0-10%,0-35,3,120,N,Fail
BBB,2014J,340899,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,341611,F,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
BBB,2014J,342192,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass
BBB,2014J,343138,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
BBB,2014J,345128,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,3,60,N,Fail
BBB,2014J,349924,F,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
BBB,2014J,350312,F,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Fail
BBB,2014J,350797,F,London Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass
BBB,2014J,351050,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2014J,353617,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2014J,357901,F,North Region,Lower Than A Level,,0-35,1,90,N,Fail
BBB,2014J,358001,F,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
BBB,2014J,358204,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Distinction
BBB,2014J,361411,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
BBB,2014J,363213,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,364527,F,Ireland,A Level or Equivalent,30-40%,0-35,2,60,N,Pass
BBB,2014J,365097,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
BBB,2014J,365111,F,Scotland,HE Qualification,30-40%,0-35,2,120,Y,Fail
BBB,2014J,366479,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2014J,366791,F,North Western Region,Lower Than A Level,50-60%,0-35,1,120,N,Withdrawn
BBB,2014J,368521,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,369234,F,Wales,Lower Than A Level,30-40%,0-35,2,60,Y,Fail
BBB,2014J,372602,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
BBB,2014J,373174,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass
BBB,2014J,373846,F,South Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn
BBB,2014J,376117,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
BBB,2014J,379212,F,North Western Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn
BBB,2014J,379720,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass
BBB,2014J,380515,F,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
BBB,2014J,381882,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail
BBB,2014J,384266,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,385341,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2014J,385405,M,Ireland,A Level or Equivalent,0-10%,35-55,1,60,N,Pass
BBB,2014J,387276,F,North Western Region,Lower Than A Level,50-60%,35-55,4,60,N,Withdrawn
BBB,2014J,387406,F,Wales,Lower Than A Level,20-30%,0-35,2,60,N,Fail
BBB,2014J,387773,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
BBB,2014J,388738,M,South Region,A Level or Equivalent,10-20,35-55,1,60,N,Withdrawn
BBB,2014J,391937,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2014J,393529,F,Scotland,HE Qualification,30-40%,0-35,3,60,N,Withdrawn
BBB,2014J,394314,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,395169,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn
BBB,2014J,395320,F,South Region,HE Qualification,40-50%,35-55,1,60,N,Pass
BBB,2014J,395822,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,396016,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
BBB,2014J,396673,F,South Region,A Level or Equivalent,20-30%,35-55,0,240,N,Withdrawn
BBB,2014J,397414,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,60,Y,Pass
BBB,2014J,398071,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
BBB,2014J,398442,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
BBB,2014J,399737,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction
BBB,2014J,400549,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
BBB,2014J,401317,F,Scotland,A Level or Equivalent,20-30%,0-35,2,60,N,Pass
BBB,2014J,402180,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2014J,403213,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,404121,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2014J,404415,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,Pass
BBB,2014J,406000,F,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass
BBB,2014J,409708,F,East Anglian Region,Lower Than A Level,80-90%,0-35,2,120,N,Pass
BBB,2014J,411105,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
BBB,2014J,411150,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,412081,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass
BBB,2014J,412343,F,Scotland,Lower Than A Level,10-20,0-35,0,60,Y,Fail
BBB,2014J,414663,F,North Western Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
BBB,2014J,417971,F,Scotland,HE Qualification,60-70%,35-55,0,120,Y,Withdrawn
BBB,2014J,417978,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Withdrawn
BBB,2014J,417986,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2014J,418077,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
BBB,2014J,418206,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn
BBB,2014J,418502,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2014J,419924,F,Scotland,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn
BBB,2014J,420631,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2014J,423398,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
BBB,2014J,423613,F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Withdrawn
BBB,2014J,424220,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
BBB,2014J,424586,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
BBB,2014J,425314,F,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
BBB,2014J,425772,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
BBB,2014J,426340,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,2,120,N,Withdrawn
BBB,2014J,426624,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
BBB,2014J,430530,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,433064,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
BBB,2014J,433939,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,1,60,N,Fail
BBB,2014J,435287,F,Wales,Lower Than A Level,0-10%,35-55,0,195,N,Fail
BBB,2014J,437550,F,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,439677,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2014J,439806,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
BBB,2014J,440912,M,South Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn
BBB,2014J,442685,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
BBB,2014J,442745,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
BBB,2014J,444361,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
BBB,2014J,444545,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass
BBB,2014J,444768,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,445136,F,South East Region,HE Qualification,70-80%,35-55,1,60,N,Distinction
BBB,2014J,445647,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn
BBB,2014J,445774,M,South East Region,HE Qualification,80-90%,0-35,0,60,N,Distinction
BBB,2014J,446619,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
BBB,2014J,447124,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2014J,447324,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
BBB,2014J,467396,F,Wales,Lower Than A Level,60-70%,0-35,2,60,N,Distinction
BBB,2014J,469579,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2014J,469803,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn
BBB,2014J,470464,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
BBB,2014J,473095,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,3,120,N,Pass
BBB,2014J,473271,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,473444,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
BBB,2014J,474387,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2014J,474408,F,London Region,Lower Than A Level,20-30%,35-55,0,120,Y,Pass
BBB,2014J,475363,F,Wales,A Level or Equivalent,20-30%,0-35,1,165,N,Pass
BBB,2014J,476253,F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Withdrawn
BBB,2014J,476769,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2014J,478412,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2014J,480988,F,South Region,HE Qualification,50-60%,0-35,2,60,N,Withdrawn
BBB,2014J,481593,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction
BBB,2014J,481790,F,Ireland,A Level or Equivalent,80-90%,0-35,1,60,N,Pass
BBB,2014J,483315,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
BBB,2014J,483508,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Distinction
BBB,2014J,483674,F,Wales,No Formal quals,30-40%,0-35,0,60,N,Fail
BBB,2014J,484158,M,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn
BBB,2014J,484252,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2014J,484443,F,Wales,Lower Than A Level,50-60%,35-55,1,60,N,Fail
BBB,2014J,484490,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2014J,484550,F,Wales,Lower Than A Level,10-20,0-35,0,120,N,Fail
BBB,2014J,485439,F,Wales,Lower Than A Level,0-10%,35-55,2,60,Y,Withdrawn
BBB,2014J,485853,F,Scotland,HE Qualification,20-30%,0-35,1,180,Y,Withdrawn
BBB,2014J,486516,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
BBB,2014J,488242,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn
BBB,2014J,488854,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
BBB,2014J,490299,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,490648,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
BBB,2014J,491001,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
BBB,2014J,491387,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
BBB,2014J,492579,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
BBB,2014J,492592,F,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction
BBB,2014J,492676,F,Scotland,A Level or Equivalent,60-70%,0-35,2,120,Y,Pass
BBB,2014J,492979,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,493443,F,London Region,No Formal quals,50-60%,35-55,1,60,N,Pass
BBB,2014J,493460,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2014J,493609,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2014J,493763,F,South Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
BBB,2014J,494212,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
BBB,2014J,495239,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2014J,495489,F,Ireland,Lower Than A Level,0-10%,35-55,1,60,N,Fail
BBB,2014J,495522,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
BBB,2014J,495786,M,Scotland,HE Qualification,0-10%,0-35,1,60,Y,Fail
BBB,2014J,496373,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn
BBB,2014J,496381,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,497074,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
BBB,2014J,497084,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass
BBB,2014J,498841,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,180,N,Pass
BBB,2014J,499790,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Pass
BBB,2014J,499819,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2014J,500502,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
BBB,2014J,501414,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
BBB,2014J,502767,F,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
BBB,2014J,503159,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2014J,503663,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,Y,Withdrawn
BBB,2014J,504066,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
BBB,2014J,504597,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass
BBB,2014J,505595,F,London Region,Lower Than A Level,10-20,0-35,3,60,Y,Withdrawn
BBB,2014J,505692,F,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
BBB,2014J,505871,F,South West Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail
BBB,2014J,505878,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
BBB,2014J,506020,F,Scotland,HE Qualification,60-70%,0-35,2,60,N,Pass
BBB,2014J,506219,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
BBB,2014J,506679,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2014J,507014,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2014J,507149,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,60,N,Distinction
